AgeInYears,TravelTimeToWorkInMinutes,NumberOfPeopleInCarpool,HoursWorkedWeeklyInPastYear,TotalIncomeInDollars
14,,,,
0,,,,
68,,,,164000.0
28,20.0,2.0,55.0,31000.0
11,,,,
68,15.0,1.0,20.0,58930.0
65,,,40.0,22000.0
23,12.0,1.0,47.0,50000.0
15,,,,1000.0
54,,,45.0,42000.0
86,,,,70400.0
53,5.0,1.0,40.0,18000.0
13,,,,
34,3.0,1.0,50.0,22000.0
61,,,40.0,27600.0
37,12.0,1.0,70.0,114000.0
29,,,,0.0
36,,,,0.0
39,,,,5300.0
10,,,,
16,,,,0.0
73,,,,31200.0
14,,,,
62,90.0,1.0,55.0,64000.0
69,30.0,1.0,45.0,424800.0
20,,,,1200.0
2,,,,
68,30.0,1.0,40.0,140200.0
77,,,,0.0
8,,,,
29,155.0,1.0,55.0,103000.0
11,,,,
19,5.0,1.0,32.0,5200.0
59,,,,51000.0
61,,,,29600.0
29,2.0,1.0,40.0,31000.0
19,10.0,1.0,36.0,35000.0
7,,,,
23,20.0,2.0,40.0,33000.0
25,50.0,1.0,40.0,40000.0
39,,,,220000.0
44,10.0,1.0,40.0,45000.0
73,,,,43600.0
65,,,,29900.0
26,20.0,2.0,40.0,52000.0
64,22.0,1.0,45.0,40000.0
6,,,,
32,30.0,1.0,35.0,68000.0
13,,,,
16,,,,0.0
18,,,17.0,6700.0
70,,,,49300.0
0,,,,
38,7.0,2.0,40.0,18200.0
5,,,,
59,,,40.0,10000.0
15,,,,0.0
42,30.0,1.0,32.0,73000.0
34,10.0,1.0,40.0,87000.0
56,20.0,2.0,40.0,84250.0
33,20.0,1.0,40.0,120000.0
40,30.0,1.0,40.0,55000.0
49,12.0,1.0,43.0,295000.0
74,,,,25200.0
32,,,40.0,3900.0
44,40.0,,40.0,209000.0
56,5.0,2.0,40.0,11000.0
60,5.0,1.0,42.0,31300.0
20,30.0,2.0,30.0,7500.0
20,5.0,2.0,25.0,20000.0
95,,,,22400.0
27,20.0,2.0,40.0,25000.0
71,,,,32300.0
66,10.0,1.0,40.0,131200.0
67,,,,60100.0
25,15.0,,40.0,75480.0
35,,,50.0,12500.0
41,40.0,2.0,50.0,100000.0
46,,,,0.0
49,20.0,1.0,30.0,45000.0
87,,,,53900.0
38,10.0,1.0,30.0,9000.0
10,,,,
21,,,,0.0
35,,,,0.0
42,18.0,2.0,40.0,148900.0
31,45.0,1.0,40.0,62000.0
37,20.0,1.0,32.0,32700.0
16,5.0,1.0,8.0,100.0
29,30.0,1.0,35.0,44000.0
9,,,,
18,,,,0.0
22,15.0,2.0,21.0,13400.0
3,,,,
60,15.0,2.0,80.0,43000.0
59,25.0,1.0,40.0,50000.0
24,45.0,1.0,35.0,35000.0
34,,,,5510.0
72,,,,15560.0
59,20.0,1.0,40.0,125000.0
12,,,,
26,40.0,1.0,40.0,65000.0
19,,,10.0,1500.0
17,,,,0.0
46,10.0,1.0,50.0,38000.0
56,30.0,,40.0,92030.0
47,,,40.0,140000.0
72,,,,14600.0
66,,,,76100.0
37,15.0,1.0,50.0,417500.0
57,2.0,1.0,50.0,130000.0
2,,,,
67,,,,15660.0
8,,,,
19,10.0,1.0,30.0,2800.0
72,,,,36000.0
70,,,,45400.0
44,30.0,,40.0,106000.0
67,,,20.0,5950.0
32,30.0,1.0,40.0,12000.0
58,,,,10000.0
63,,,,0.0
60,8.0,1.0,40.0,88000.0
46,6.0,1.0,40.0,70000.0
5,,,,
46,75.0,1.0,40.0,155000.0
58,,,,0.0
47,5.0,1.0,60.0,78000.0
1,,,,
37,,,45.0,115000.0
33,,,,9800.0
50,20.0,1.0,40.0,85000.0
8,,,,
4,,,,
71,50.0,1.0,20.0,83000.0
19,15.0,2.0,40.0,6600.0
49,20.0,1.0,40.0,26000.0
76,40.0,1.0,20.0,65840.0
16,,,,0.0
46,,,40.0,36900.0
58,30.0,1.0,40.0,40000.0
34,25.0,1.0,40.0,32000.0
74,,,,74850.0
41,15.0,1.0,60.0,140000.0
53,15.0,1.0,50.0,60000.0
25,25.0,1.0,42.0,40000.0
37,30.0,1.0,40.0,93000.0
69,,,,10500.0
69,45.0,1.0,50.0,161050.0
12,,,,
15,,,,0.0
15,,,,0.0
12,,,,
8,,,,
95,,,,47800.0
73,,,,43200.0
34,50.0,,40.0,85000.0
64,,,,1000.0
71,,,,70200.0
76,,,,13700.0
64,,,,148600.0
83,,,,38300.0
25,60.0,2.0,40.0,30000.0
62,15.0,,30.0,20000.0
6,,,,
13,,,,
49,60.0,1.0,60.0,65900.0
64,,,,29200.0
73,,,,33600.0
66,,,,42200.0
78,,,,0.0
35,,,,13700.0
51,30.0,1.0,16.0,8000.0
64,10.0,,15.0,12000.0
5,,,,
10,,,,
51,10.0,1.0,45.0,88000.0
44,30.0,1.0,40.0,74000.0
68,,,40.0,10300.0
73,,,,34600.0
16,,,,0.0
14,,,,
5,,,,
45,60.0,1.0,13.0,20900.0
46,30.0,1.0,40.0,45000.0
70,,,,16100.0
54,10.0,1.0,40.0,75000.0
66,15.0,1.0,36.0,20000.0
95,,,,13700.0
23,20.0,,40.0,30000.0
39,,,,9500.0
42,25.0,1.0,40.0,27000.0
15,,,,0.0
79,,,,13900.0
68,,,40.0,124500.0
67,,,,45600.0
41,,,,2300.0
4,,,,
80,,,,13000.0
12,,,,
72,,,40.0,32000.0
16,,,,0.0
16,30.0,2.0,7.0,400.0
36,,,5.0,8000.0
17,,,,0.0
48,25.0,1.0,50.0,415000.0
80,,,10.0,15400.0
61,5.0,1.0,40.0,130000.0
74,,,,12600.0
84,,,,20000.0
86,,,,89900.0
31,30.0,,38.0,15000.0
84,,,,36000.0
48,,,,0.0
54,,,,9000.0
56,,,,9600.0
71,,,,35010.0
40,45.0,2.0,50.0,45000.0
54,,,40.0,32200.0
43,95.0,2.0,40.0,24000.0
51,12.0,1.0,40.0,22900.0
64,,,,0.0
23,,,,500.0
66,,,,14400.0
2,,,,
10,,,,
64,,,40.0,11500.0
44,15.0,,40.0,37000.0
42,,,10.0,3000.0
49,5.0,1.0,40.0,28000.0
41,,,20.0,1000.0
46,15.0,1.0,50.0,42000.0
68,,,,7000.0
17,15.0,1.0,20.0,12300.0
43,20.0,1.0,20.0,82000.0
67,4.0,1.0,50.0,48500.0
54,30.0,1.0,50.0,55000.0
45,,,,0.0
47,5.0,1.0,40.0,50000.0
20,20.0,1.0,32.0,2000.0
38,,,50.0,170000.0
78,,,,15000.0
87,,,,25800.0
48,10.0,1.0,35.0,34000.0
86,,,,13100.0
41,20.0,1.0,36.0,28000.0
50,,,,0.0
80,,,,19200.0
72,,,,10700.0
67,,,,17600.0
71,,,20.0,272700.0
44,20.0,1.0,4.0,1000.0
47,50.0,1.0,50.0,130000.0
59,,,,5200.0
18,15.0,1.0,16.0,1500.0
62,7.0,1.0,60.0,142000.0
8,,,,
25,5.0,1.0,40.0,20000.0
48,,,,0.0
42,20.0,2.0,40.0,82130.0
22,35.0,1.0,20.0,10000.0
42,,,,0.0
42,35.0,,35.0,35000.0
28,,,40.0,15000.0
74,20.0,1.0,24.0,51600.0
65,,,,0.0
52,,,25.0,33000.0
65,,,,11400.0
43,,,,21000.0
9,,,,
40,25.0,,40.0,103230.0
71,,,,77000.0
62,,,,9100.0
25,25.0,1.0,40.0,25000.0
74,,,,78300.0
10,,,,
72,,,,28800.0
40,20.0,2.0,20.0,16400.0
11,,,,
3,,,,
19,,,,10400.0
69,,,,31000.0
67,45.0,1.0,40.0,29400.0
13,,,,
29,2.0,,40.0,74000.0
26,,,,0.0
76,,,40.0,80000.0
20,10.0,,3.0,1000.0
29,15.0,1.0,40.0,25000.0
17,,,24.0,16400.0
88,,,,28900.0
31,,,,0.0
40,,,,0.0
56,,,40.0,8400.0
64,,,,50000.0
20,8.0,,20.0,5000.0
62,60.0,2.0,40.0,31700.0
36,8.0,1.0,40.0,71900.0
34,60.0,1.0,40.0,36000.0
48,30.0,,30.0,35000.0
20,,,,0.0
68,25.0,1.0,50.0,439500.0
51,5.0,1.0,35.0,26000.0
12,,,,
57,20.0,1.0,16.0,8000.0
95,,,,16900.0
37,20.0,1.0,40.0,42000.0
58,,,,40000.0
25,,,44.0,24900.0
62,30.0,1.0,40.0,49900.0
54,15.0,1.0,26.0,28000.0
70,,,,75900.0
80,15.0,1.0,27.0,53800.0
52,30.0,1.0,38.0,19000.0
48,15.0,2.0,8.0,11400.0
61,,,,235000.0
39,45.0,,60.0,180000.0
11,,,,
43,,,,0.0
39,1.0,1.0,40.0,5000.0
52,30.0,1.0,43.0,50000.0
33,,,,18000.0
81,,,,14500.0
44,25.0,1.0,55.0,86000.0
31,25.0,1.0,40.0,28000.0
9,,,,
21,20.0,1.0,10.0,21000.0
29,30.0,2.0,38.0,70000.0
49,,,,5900.0
56,15.0,1.0,40.0,35000.0
60,,,40.0,60000.0
40,25.0,,40.0,40000.0
66,20.0,1.0,12.0,42800.0
86,,,,1300.0
24,25.0,1.0,40.0,36200.0
28,30.0,1.0,60.0,30900.0
54,20.0,1.0,45.0,60000.0
9,,,,
77,30.0,1.0,40.0,75000.0
33,20.0,1.0,15.0,23000.0
7,,,,
22,20.0,2.0,37.0,12600.0
52,,,40.0,130000.0
14,,,,
4,,,,
36,,,,6800.0
10,,,,
19,5.0,,40.0,8000.0
66,,,,242000.0
49,,,,0.0
76,,,,11500.0
27,15.0,1.0,40.0,23900.0
63,,,,23000.0
51,,,60.0,58000.0
29,15.0,1.0,40.0,22600.0
62,,,,9600.0
41,10.0,,30.0,27000.0
20,,,,8700.0
84,,,,10800.0
58,,,,18100.0
5,,,,
64,5.0,1.0,35.0,29000.0
52,5.0,1.0,42.0,113240.0
14,,,,
56,,,20.0,260100.0
53,35.0,1.0,50.0,40000.0
35,15.0,1.0,40.0,90000.0
0,,,,
79,,,,32500.0
32,40.0,1.0,35.0,92200.0
5,,,,
0,,,,
1,,,,
38,12.0,1.0,10.0,5000.0
67,50.0,1.0,40.0,87330.0
2,,,,
76,,,,68100.0
41,30.0,1.0,40.0,44500.0
60,5.0,1.0,40.0,86600.0
63,20.0,1.0,50.0,53000.0
53,15.0,1.0,70.0,70000.0
19,,,32.0,2000.0
74,,,,23600.0
14,,,,
61,30.0,1.0,40.0,35000.0
40,20.0,1.0,25.0,24000.0
85,,,,8400.0
33,60.0,1.0,40.0,42800.0
46,16.0,1.0,50.0,70000.0
7,,,,
0,,,,
2,,,,
60,,,,85000.0
34,5.0,1.0,50.0,65000.0
12,,,,
59,11.0,1.0,70.0,110000.0
24,,,5.0,3000.0
56,,,40.0,185000.0
38,1.0,2.0,40.0,5400.0
42,35.0,2.0,50.0,83000.0
76,,,,42100.0
72,,,,84000.0
41,7.0,2.0,41.0,43900.0
73,,,,15600.0
59,10.0,,40.0,42000.0
95,,,,150500.0
76,,,,28000.0
9,,,,
74,,,,91000.0
61,,,,3000.0
43,,,,0.0
78,,,,48200.0
27,5.0,1.0,40.0,87000.0
66,,,,19500.0
67,,,,4000.0
69,,,,15900.0
84,,,,12500.0
8,,,,
67,10.0,2.0,32.0,30500.0
41,35.0,1.0,50.0,200000.0
13,,,,
55,10.0,1.0,40.0,50000.0
69,,,,58000.0
45,10.0,1.0,20.0,80000.0
34,20.0,1.0,40.0,30300.0
56,40.0,1.0,55.0,429000.0
0,,,,
51,60.0,1.0,70.0,95000.0
73,,,,11000.0
28,20.0,,28.0,10000.0
39,10.0,1.0,40.0,45000.0
95,,,,249400.0
72,,,,9800.0
27,,,40.0,7400.0
31,15.0,1.0,50.0,125200.0
37,15.0,1.0,40.0,105000.0
49,5.0,1.0,40.0,120000.0
37,20.0,1.0,40.0,145000.0
17,8.0,1.0,14.0,1000.0
84,,,,59100.0
6,,,,
62,,,,300.0
63,,,5.0,25100.0
29,5.0,1.0,45.0,48000.0
76,,,,1700.0
15,,,,2800.0
23,20.0,1.0,40.0,48600.0
31,60.0,,55.0,60000.0
27,15.0,2.0,40.0,23000.0
12,,,,
31,25.0,1.0,12.0,12000.0
74,,,,33100.0
24,30.0,1.0,40.0,16000.0
42,,,,0.0
25,30.0,1.0,35.0,32000.0
0,,,,
38,,,,0.0
25,,,,0.0
18,,,,0.0
13,,,,
18,,,,2300.0
16,,,,0.0
18,10.0,1.0,10.0,12000.0
69,10.0,1.0,12.0,32000.0
3,,,,
31,1.0,,40.0,20000.0
66,55.0,1.0,40.0,65010.0
74,15.0,1.0,50.0,45800.0
45,25.0,,50.0,99000.0
23,30.0,1.0,40.0,40000.0
55,15.0,1.0,15.0,13900.0
16,,,,0.0
70,15.0,1.0,37.0,55000.0
70,25.0,1.0,20.0,24400.0
71,30.0,1.0,25.0,30000.0
60,,,,0.0
35,7.0,1.0,45.0,85000.0
69,,,,17900.0
65,,,,48000.0
52,,,,5400.0
1,,,,
38,30.0,1.0,50.0,95000.0
50,2.0,1.0,40.0,38000.0
53,15.0,1.0,38.0,3000.0
17,,,,0.0
22,20.0,1.0,36.0,23000.0
32,32.0,1.0,40.0,51300.0
54,12.0,1.0,30.0,24000.0
59,20.0,1.0,24.0,46300.0
4,,,,
42,,,20.0,72000.0
52,,,40.0,101000.0
88,,,,367600.0
55,15.0,1.0,40.0,25000.0
43,60.0,1.0,40.0,71000.0
5,,,,
12,,,,
87,,,,8800.0
50,30.0,1.0,20.0,22570.0
15,,,,0.0
60,,,,-1100.0
38,25.0,,40.0,58000.0
57,15.0,1.0,50.0,85000.0
49,15.0,1.0,40.0,200000.0
77,,,,2800.0
0,,,,
47,25.0,1.0,40.0,85000.0
55,20.0,2.0,60.0,414000.0
76,,,,32400.0
45,10.0,1.0,20.0,3000.0
62,5.0,2.0,8.0,24000.0
5,,,,
79,,,,23400.0
52,20.0,1.0,40.0,52000.0
69,,,,13000.0
59,40.0,1.0,57.0,55000.0
16,,,,0.0
30,15.0,1.0,40.0,21000.0
72,,,,18100.0
60,,,40.0,29700.0
57,60.0,,38.0,20000.0
69,,,40.0,159100.0
46,3.0,,50.0,75000.0
43,45.0,1.0,40.0,45600.0
36,45.0,3.0,50.0,40000.0
13,,,,
3,,,,
59,45.0,1.0,12.0,15000.0
78,,,,16300.0
2,,,,
61,,,30.0,4500.0
65,10.0,1.0,20.0,1100.0
66,,,,19150.0
69,,,40.0,235000.0
62,,,,28000.0
1,,,,
66,,,,59500.0
47,,,40.0,105000.0
63,,,,16000.0
63,,,,14000.0
73,,,,1200.0
10,,,,
95,20.0,1.0,36.0,44500.0
33,,,50.0,19300.0
89,,,,0.0
20,,,,7900.0
69,,,,34000.0
74,,,,5900.0
20,10.0,,5.0,1000.0
20,,,30.0,2000.0
69,,,,11000.0
52,30.0,1.0,50.0,200000.0
56,30.0,,40.0,69700.0
43,20.0,1.0,42.0,60000.0
12,,,,
22,15.0,,35.0,27000.0
25,,,,12000.0
16,45.0,1.0,20.0,10000.0
66,,,,67400.0
71,,,,1400.0
13,,,,
55,,,,0.0
13,,,,
31,10.0,1.0,60.0,44600.0
42,,,,0.0
54,5.0,2.0,25.0,2900.0
9,,,,
78,,,,62200.0
58,,,,2500.0
28,35.0,1.0,40.0,28000.0
60,3.0,1.0,20.0,86200.0
57,20.0,1.0,40.0,40000.0
21,20.0,1.0,25.0,13800.0
76,,,,156000.0
29,,,35.0,300.0
50,17.0,1.0,50.0,66200.0
31,20.0,1.0,45.0,42000.0
45,23.0,1.0,40.0,100000.0
71,,,,69700.0
70,,,,44800.0
90,,,,43520.0
72,,,,57350.0
11,,,,
6,,,,
78,,,,14300.0
36,15.0,1.0,40.0,37400.0
48,10.0,1.0,40.0,14800.0
6,,,,
18,20.0,1.0,40.0,5400.0
65,30.0,1.0,32.0,15000.0
54,75.0,,40.0,51900.0
53,30.0,1.0,40.0,51000.0
42,,,,0.0
46,8.0,1.0,40.0,75000.0
3,,,,
10,,,,
59,5.0,,40.0,49000.0
74,,,,42100.0
77,,,,14000.0
64,,,,29900.0
49,45.0,,50.0,90000.0
50,,,45.0,14000.0
31,,,,9100.0
19,,,13.0,3000.0
3,,,,
55,30.0,1.0,40.0,26800.0
35,14.0,1.0,40.0,97000.0
26,8.0,1.0,40.0,51010.0
45,45.0,3.0,50.0,85000.0
73,,,,28300.0
86,,,,32300.0
78,,,,56900.0
26,35.0,1.0,45.0,42000.0
30,12.0,1.0,40.0,36000.0
21,,,,0.0
58,60.0,1.0,32.0,100000.0
45,,,10.0,7000.0
12,,,,
55,,,,24000.0
27,30.0,1.0,5.0,6500.0
46,20.0,2.0,40.0,47000.0
18,,,,8800.0
40,,,40.0,18000.0
23,15.0,,40.0,28000.0
21,15.0,1.0,40.0,39000.0
52,8.0,1.0,40.0,146000.0
41,20.0,1.0,40.0,100000.0
69,,,,98050.0
58,12.0,1.0,40.0,25000.0
26,,,,19800.0
7,,,,
50,,,,8400.0
83,,,40.0,36000.0
4,,,,
64,25.0,2.0,32.0,43000.0
57,45.0,1.0,40.0,50000.0
32,,,20.0,3040.0
20,,,,9000.0
72,,,,8600.0
13,,,,
21,10.0,1.0,30.0,6800.0
68,2.0,1.0,8.0,78500.0
60,25.0,1.0,40.0,159300.0
50,20.0,1.0,40.0,127000.0
90,,,,240000.0
13,,,,
20,5.0,4.0,40.0,24000.0
67,,,,9600.0
58,5.0,1.0,25.0,13200.0
60,,,,17000.0
30,,,,0.0
15,,,,0.0
20,,,,1200.0
23,30.0,1.0,35.0,10000.0
73,,,,36200.0
4,,,,
69,,,,9300.0
6,,,,
1,,,,
21,60.0,1.0,47.0,50000.0
83,,,,24000.0
48,45.0,,40.0,61000.0
25,25.0,2.0,32.0,27300.0
52,30.0,1.0,45.0,58000.0
67,,,,5000.0
54,10.0,1.0,40.0,140000.0
28,8.0,1.0,25.0,34000.0
82,,,,2800.0
35,,,50.0,148000.0
78,,,,1800.0
72,,,,7200.0
30,15.0,1.0,40.0,43200.0
69,,,,19200.0
27,,,,2400.0
9,,,,
46,,,,0.0
56,50.0,1.0,40.0,60000.0
70,,,,760.0
39,10.0,1.0,40.0,48000.0
37,60.0,1.0,40.0,150000.0
88,,,,94900.0
50,,,40.0,21000.0
60,15.0,1.0,37.0,30000.0
66,,,,14600.0
40,8.0,1.0,41.0,50000.0
21,,,20.0,16000.0
55,,,20.0,22520.0
58,50.0,1.0,40.0,46100.0
78,,,,1800.0
66,,,,18700.0
66,,,35.0,71000.0
3,,,,
64,,,,13000.0
62,,,,8400.0
7,,,,
95,,,,35900.0
9,,,,
8,,,,
31,10.0,1.0,38.0,30000.0
81,,,,16000.0
51,10.0,1.0,40.0,96000.0
27,36.0,1.0,60.0,76000.0
28,20.0,1.0,40.0,35000.0
30,10.0,,40.0,38300.0
59,15.0,,50.0,85000.0
22,4.0,1.0,36.0,28000.0
66,,,,12000.0
15,,,,4.0
45,45.0,1.0,20.0,6000.0
58,30.0,1.0,40.0,25000.0
69,,,,43700.0
36,,,,0.0
60,20.0,1.0,42.0,36000.0
69,,,,17400.0
24,,,,0.0
9,,,,
2,,,,
17,,,40.0,2300.0
95,,,,20000.0
37,5.0,,38.0,47800.0
33,45.0,1.0,20.0,5000.0
61,,,,15600.0
23,60.0,1.0,12.0,9000.0
60,30.0,1.0,40.0,27000.0
62,,,,29000.0
50,30.0,1.0,40.0,55000.0
41,2.0,1.0,40.0,48000.0
39,,,,0.0
72,,,,16900.0
61,,,,16000.0
35,30.0,,48.0,90000.0
65,,,40.0,135000.0
55,100.0,,40.0,20000.0
33,15.0,1.0,26.0,14400.0
7,,,,
75,,,,41300.0
37,5.0,,50.0,32050.0
9,,,,
71,10.0,1.0,20.0,27500.0
29,20.0,1.0,45.0,57000.0
11,,,,
40,5.0,1.0,40.0,93000.0
43,,,20.0,12580.0
16,,,2.0,1900.0
35,30.0,1.0,40.0,35800.0
39,,,40.0,79400.0
53,,,,0.0
36,7.0,1.0,40.0,20000.0
11,,,,
30,10.0,1.0,35.0,12000.0
45,,,,3000.0
61,,,,1700.0
7,,,,
58,70.0,1.0,20.0,108000.0
22,30.0,1.0,20.0,32500.0
55,,,,11800.0
78,,,,36210.0
17,,,,0.0
78,,,,5400.0
56,,,,2500.0
9,,,,
29,40.0,1.0,85.0,50000.0
67,70.0,1.0,20.0,28000.0
68,20.0,1.0,20.0,9700.0
70,,,,36000.0
66,,,,32600.0
49,5.0,1.0,35.0,30800.0
78,,,,9420.0
91,,,,29000.0
53,1.0,,38.0,18000.0
67,,,,10300.0
45,,,,6100.0
51,40.0,1.0,52.0,150200.0
63,,,,52100.0
75,,,,72000.0
43,30.0,1.0,35.0,25000.0
44,,,24.0,16600.0
30,,,40.0,25000.0
48,30.0,1.0,60.0,125000.0
66,,,,141500.0
51,20.0,2.0,40.0,30000.0
28,10.0,1.0,40.0,100000.0
64,,,,27000.0
52,,,,0.0
58,15.0,1.0,40.0,20400.0
38,,,,0.0
59,25.0,1.0,50.0,50800.0
87,,,,39530.0
61,45.0,1.0,24.0,96000.0
39,,,,0.0
23,15.0,,37.0,10000.0
65,15.0,1.0,40.0,102600.0
9,,,,
15,,,,0.0
59,20.0,1.0,43.0,42000.0
50,5.0,1.0,24.0,200.0
17,,,12.0,2700.0
14,,,,
45,10.0,1.0,40.0,21600.0
52,,,40.0,60000.0
45,,,40.0,240000.0
38,20.0,4.0,32.0,20000.0
38,,,55.0,80000.0
41,,,,0.0
57,20.0,1.0,35.0,18000.0
68,,,,346000.0
59,,,40.0,82060.0
1,,,,
16,,,,0.0
60,10.0,1.0,42.0,88000.0
87,,,,77630.0
78,,,16.0,21950.0
30,12.0,1.0,40.0,37800.0
49,45.0,1.0,45.0,140000.0
34,,,35.0,110000.0
34,5.0,1.0,60.0,60000.0
40,8.0,1.0,45.0,32000.0
74,,,,26200.0
68,,,,15300.0
19,20.0,1.0,15.0,3000.0
81,,,,21000.0
62,,,,7900.0
5,,,,
41,20.0,1.0,40.0,28400.0
74,,,,13200.0
55,10.0,2.0,30.0,47000.0
24,,,,0.0
30,15.0,1.0,50.0,150000.0
13,,,,
17,,,,0.0
20,40.0,1.0,40.0,12000.0
63,,,,42000.0
58,5.0,1.0,20.0,8700.0
22,15.0,1.0,40.0,23000.0
18,15.0,,25.0,3000.0
70,,,,18600.0
25,30.0,,40.0,60000.0
33,25.0,,40.0,125000.0
33,30.0,1.0,40.0,52000.0
73,,,,10200.0
27,15.0,,55.0,125000.0
32,15.0,1.0,40.0,32000.0
10,,,,
41,,,,0.0
25,,,,0.0
71,,,,31200.0
27,,,,48000.0
36,,,,16200.0
25,5.0,1.0,15.0,19000.0
17,,,,0.0
84,,,,12200.0
7,,,,
0,,,,
57,35.0,1.0,40.0,78000.0
77,,,,72700.0
47,50.0,1.0,40.0,32000.0
10,,,,
0,,,,
21,,,40.0,2000.0
49,35.0,1.0,56.0,90000.0
73,,,,18280.0
70,7.0,1.0,24.0,24000.0
33,5.0,3.0,40.0,30000.0
36,45.0,2.0,38.0,36000.0
16,,,,0.0
26,25.0,1.0,40.0,100000.0
68,,,,11630.0
55,20.0,1.0,40.0,60000.0
95,,,,13800.0
1,,,,
60,15.0,1.0,6.0,9300.0
60,15.0,1.0,50.0,200000.0
69,,,,9400.0
60,,,24.0,25200.0
45,15.0,1.0,60.0,167200.0
6,,,,
37,30.0,1.0,40.0,100000.0
35,40.0,1.0,32.0,28000.0
58,15.0,1.0,40.0,66900.0
50,,,40.0,115000.0
32,25.0,1.0,40.0,40000.0
27,,,10.0,6000.0
70,,,,41900.0
48,,,40.0,41000.0
65,,,,14500.0
62,,,,0.0
30,20.0,2.0,45.0,40000.0
69,,,,80100.0
18,,,3.0,800.0
31,18.0,1.0,45.0,34500.0
18,5.0,1.0,16.0,9000.0
23,1.0,,60.0,50000.0
17,15.0,1.0,10.0,800.0
37,20.0,4.0,30.0,29600.0
18,,,,0.0
89,,,,0.0
50,,,,17200.0
41,3.0,2.0,40.0,45000.0
32,30.0,1.0,44.0,45000.0
64,,,,22600.0
33,,,,0.0
78,,,,16500.0
30,30.0,1.0,60.0,131000.0
29,20.0,1.0,40.0,34000.0
58,,,,53000.0
53,5.0,,40.0,34800.0
7,,,,
41,,,,0.0
0,,,,
36,30.0,1.0,40.0,54000.0
72,,,,64500.0
43,30.0,1.0,50.0,80000.0
39,60.0,,40.0,92000.0
39,5.0,1.0,40.0,39000.0
9,,,,
71,15.0,1.0,30.0,59000.0
2,,,,
16,,,,35000.0
82,,,,30700.0
27,,,20.0,22800.0
21,8.0,1.0,27.0,18000.0
58,15.0,1.0,40.0,38000.0
65,,,,2500.0
20,15.0,2.0,40.0,22000.0
65,,,99.0,42000.0
58,15.0,2.0,42.0,38000.0
24,30.0,1.0,20.0,24000.0
82,,,,45000.0
12,,,,
20,45.0,,25.0,19000.0
45,20.0,1.0,45.0,48000.0
57,40.0,1.0,52.0,414050.0
62,35.0,1.0,40.0,130000.0
35,25.0,1.0,38.0,76000.0
80,,,,49800.0
53,,,,25000.0
45,25.0,1.0,40.0,101800.0
39,,,,0.0
17,,,,0.0
13,,,,
27,30.0,,40.0,61000.0
39,,,,4100.0
24,69.0,,40.0,49000.0
49,20.0,1.0,40.0,60000.0
21,,,40.0,21400.0
58,,,,0.0
63,20.0,1.0,20.0,32400.0
33,30.0,1.0,32.0,38000.0
8,,,,
48,50.0,1.0,40.0,30000.0
65,,,,3000.0
72,,,,8200.0
61,25.0,1.0,50.0,89600.0
36,15.0,1.0,40.0,30000.0
43,45.0,,40.0,62000.0
40,15.0,1.0,80.0,109000.0
45,35.0,1.0,40.0,72000.0
39,30.0,1.0,40.0,50000.0
61,,,,12800.0
72,,,,10000.0
34,20.0,4.0,60.0,45000.0
29,60.0,1.0,15.0,5000.0
45,45.0,1.0,40.0,100000.0
36,15.0,1.0,99.0,50000.0
18,,,40.0,850.0
35,,,,0.0
72,15.0,1.0,12.0,58000.0
6,,,,
19,10.0,2.0,34.0,20000.0
37,40.0,1.0,32.0,45000.0
55,,,,10800.0
27,,,,0.0
57,15.0,1.0,40.0,62140.0
34,30.0,2.0,55.0,75000.0
23,25.0,,40.0,52000.0
72,,,,73600.0
47,,,40.0,87000.0
0,,,,
18,,,,0.0
9,,,,
34,20.0,1.0,40.0,20800.0
45,12.0,1.0,40.0,52000.0
24,20.0,,35.0,27000.0
5,,,,
67,,,,59800.0
61,,,,220000.0
49,30.0,1.0,40.0,25000.0
74,,,,9200.0
19,5.0,1.0,12.0,4000.0
51,15.0,1.0,28.0,183500.0
39,30.0,1.0,50.0,90000.0
83,,,,13600.0
6,,,,
40,15.0,1.0,40.0,56400.0
14,,,,
58,,,,12600.0
78,,,,9420.0
17,,,10.0,300.0
11,,,,
15,,,,0.0
9,,,,
42,12.0,1.0,40.0,56600.0
51,40.0,1.0,40.0,150000.0
61,,,40.0,90000.0
49,15.0,1.0,34.0,33200.0
63,45.0,1.0,16.0,29800.0
7,,,,
16,20.0,1.0,15.0,120.0
45,15.0,,40.0,54000.0
45,45.0,1.0,40.0,48000.0
61,,,,0.0
77,,,,10000.0
26,,,,4000.0
48,,,24.0,5000.0
75,,,,21400.0
16,5.0,1.0,25.0,2000.0
46,,,30.0,36900.0
1,,,,
70,,,50.0,354700.0
40,20.0,1.0,40.0,99000.0
3,,,,
63,20.0,1.0,22.0,13430.0
30,15.0,1.0,70.0,95000.0
18,,,,0.0
74,,,,87300.0
45,15.0,1.0,28.0,4000.0
70,,,,100560.0
55,7.0,1.0,40.0,65000.0
33,10.0,1.0,45.0,48000.0
25,33.0,1.0,40.0,42000.0
68,,,,9500.0
49,5.0,1.0,40.0,74900.0
19,4.0,,6.0,7000.0
21,10.0,1.0,20.0,11000.0
51,,,,6800.0
29,25.0,1.0,40.0,75000.0
71,,,,16200.0
51,47.0,1.0,40.0,90000.0
8,,,,
36,50.0,1.0,40.0,60000.0
34,15.0,1.0,40.0,100000.0
