AgeInYears,TravelTimeToWorkInMinutes,NumberOfPeopleInCarpool,HoursWorkedWeeklyInPastYear,TotalIncomeInDollars
31,12.0,1.0,40.0,24000.0
43,5.0,,84.0,181600.0
25,2.0,1.0,60.0,8400.0
23,5.0,,60.0,25360.0
73,,,,71000.0
62,,,,14000.0
0,,,,
72,,,,8400.0
62,,,,7600.0
58,,,,16400.0
82,,,,0.0
64,5.0,2.0,35.0,16300.0
33,,,38.0,21600.0
82,,,,12500.0
7,,,,
11,,,,
39,5.0,,84.0,90000.0
44,15.0,2.0,35.0,29600.0
31,15.0,1.0,55.0,42000.0
53,10.0,1.0,40.0,71600.0
80,,,,43600.0
43,10.0,3.0,40.0,68000.0
11,,,,
13,,,,
19,60.0,1.0,40.0,2700.0
30,120.0,1.0,80.0,48000.0
40,3.0,,50.0,52600.0
7,,,,
12,,,,
2,,,,
64,,,40.0,49600.0
4,,,,
29,,,30.0,18600.0
56,15.0,,38.0,33700.0
69,,,,14010.0
51,6.0,,35.0,25600.0
21,,,,13600.0
6,,,,
41,25.0,2.0,64.0,64000.0
63,,,,81600.0
65,,,,20200.0
81,,,,18220.0
45,20.0,1.0,40.0,47900.0
86,,,,18200.0
23,,,20.0,3100.0
33,,,10.0,4600.0
40,45.0,1.0,40.0,80000.0
11,,,,
50,15.0,1.0,40.0,110000.0
13,,,,
67,,,,10880.0
5,,,,
74,,,,25400.0
16,,,,1600.0
56,,,,13600.0
59,,,99.0,6600.0
28,,,,14340.0
58,35.0,1.0,40.0,75000.0
55,40.0,,55.0,101400.0
28,5.0,,84.0,53000.0
4,,,,
42,10.0,,50.0,55000.0
51,10.0,2.0,40.0,51000.0
24,15.0,4.0,38.0,61200.0
60,12.0,1.0,35.0,290000.0
4,,,,
45,,,60.0,346600.0
60,30.0,1.0,10.0,71500.0
85,,,,17200.0
58,15.0,1.0,40.0,60440.0
69,,,,32500.0
47,15.0,,84.0,80000.0
86,,,,54700.0
68,,,,16000.0
61,,,,2250.0
59,45.0,1.0,55.0,85000.0
60,10.0,1.0,30.0,30010.0
6,,,,
55,20.0,,10.0,12000.0
7,,,,
33,22.0,1.0,40.0,80000.0
25,,,,2700.0
22,4.0,1.0,30.0,18300.0
2,,,,
51,2.0,1.0,30.0,104600.0
29,10.0,1.0,40.0,36600.0
36,15.0,1.0,40.0,71600.0
51,10.0,1.0,60.0,181600.0
32,5.0,,40.0,4700.0
25,20.0,1.0,13.0,7600.0
83,,,,28600.0
58,5.0,,40.0,63000.0
8,,,,
19,,,,1600.0
70,20.0,1.0,12.0,45800.0
39,8.0,1.0,30.0,45000.0
43,5.0,1.0,40.0,25000.0
2,,,,
31,5.0,,15.0,12200.0
54,10.0,1.0,40.0,70000.0
1,,,,
18,5.0,3.0,40.0,22000.0
29,5.0,,60.0,65000.0
78,,,,13100.0
1,,,,
54,40.0,,50.0,56600.0
15,,,,4000.0
13,,,,
45,5.0,,38.0,62400.0
30,,,84.0,35900.0
60,,,,0.0
5,,,,
57,,,60.0,46700.0
56,,,56.0,13100.0
21,5.0,2.0,40.0,20040.0
19,,,40.0,17000.0
26,10.0,1.0,40.0,76000.0
69,,,,136200.0
59,2.0,2.0,40.0,53800.0
7,,,,
9,,,,
39,10.0,1.0,40.0,47000.0
13,,,,
82,,,,18300.0
54,,,,8800.0
68,,,,13200.0
66,,,16.0,141000.0
8,,,,
64,,,,0.0
9,,,,
51,5.0,1.0,65.0,90000.0
12,,,,
51,2.0,1.0,60.0,88500.0
74,,,,26600.0
60,15.0,1.0,38.0,47700.0
56,20.0,1.0,10.0,12000.0
1,,,,
44,5.0,,40.0,61000.0
13,,,,
17,,,,4400.0
0,,,,
46,5.0,1.0,40.0,56000.0
42,30.0,3.0,99.0,32600.0
22,5.0,1.0,45.0,36000.0
21,,,,1800.0
11,,,,
65,10.0,1.0,40.0,133200.0
14,,,,
35,10.0,1.0,50.0,75000.0
50,10.0,1.0,30.0,20000.0
33,15.0,1.0,40.0,25800.0
32,,,,1600.0
10,,,,
40,10.0,1.0,40.0,50000.0
7,,,,
36,10.0,1.0,40.0,38000.0
56,,,,132600.0
70,,,,0.0
59,15.0,,25.0,22140.0
69,30.0,1.0,40.0,26800.0
2,,,,
23,3.0,,13.0,5300.0
72,10.0,2.0,8.0,20000.0
5,,,,
70,,,,26400.0
63,,,,38000.0
26,,,,5990.0
11,,,,
27,,,,13700.0
41,,,,1600.0
0,,,,
15,,,,4500.0
44,5.0,1.0,40.0,30000.0
12,,,,
67,,,,18400.0
55,5.0,,35.0,69600.0
38,5.0,1.0,38.0,28500.0
73,7.0,1.0,40.0,37200.0
38,25.0,1.0,84.0,58000.0
53,,,,27000.0
53,10.0,,55.0,94000.0
71,,,6.0,88000.0
6,,,,
53,3.0,,40.0,68600.0
40,,,,250.0
37,7.0,1.0,35.0,24600.0
57,,,,0.0
29,10.0,1.0,50.0,40000.0
49,15.0,1.0,3.0,3000.0
6,,,,
67,,,,0.0
20,8.0,2.0,16.0,20000.0
0,,,,
26,,,,0.0
18,,,,1600.0
12,,,,
55,,,50.0,17400.0
42,20.0,1.0,48.0,200100.0
92,,,,57000.0
37,,,,0.0
19,5.0,1.0,14.0,310.0
77,,,,0.0
3,,,,
50,,,,1600.0
11,,,,
8,,,,
64,15.0,1.0,40.0,189800.0
8,,,,
60,,,,0.0
4,,,,
58,,,40.0,33000.0
47,5.0,1.0,45.0,67000.0
66,20.0,1.0,40.0,45000.0
55,5.0,1.0,40.0,29100.0
51,25.0,1.0,36.0,9200.0
52,10.0,1.0,40.0,105700.0
76,,,,71600.0
25,,,,2600.0
26,20.0,1.0,40.0,33000.0
38,,,99.0,4300.0
47,15.0,1.0,40.0,67600.0
10,,,,
33,10.0,1.0,40.0,49000.0
52,,,,24800.0
33,,,,0.0
69,,,,46900.0
31,12.0,1.0,40.0,24000.0
16,,,,1600.0
83,,,,17800.0
46,,,,12500.0
51,,,,0.0
9,,,,
47,60.0,1.0,60.0,36000.0
1,,,,
70,,,,16200.0
81,,,3.0,86600.0
16,,,20.0,3780.0
34,10.0,2.0,40.0,49600.0
46,5.0,1.0,40.0,59600.0
79,,,,36200.0
71,,,,56500.0
57,30.0,1.0,40.0,107600.0
22,,,10.0,4000.0
36,,,,37200.0
70,,,50.0,41000.0
6,,,,
54,,,,0.0
10,,,,
25,,,,1600.0
35,15.0,1.0,40.0,53000.0
43,1.0,,30.0,47200.0
60,,,,32000.0
6,,,,
2,,,,
19,,,99.0,31600.0
44,1.0,1.0,90.0,61600.0
61,2.0,1.0,40.0,64700.0
65,5.0,1.0,28.0,49300.0
15,,,,1700.0
47,5.0,,40.0,72700.0
23,20.0,2.0,40.0,1600.0
17,,,,1600.0
39,,,15.0,10000.0
45,5.0,,33.0,54900.0
6,,,,
14,,,,
28,5.0,,40.0,21000.0
26,20.0,1.0,60.0,60000.0
0,,,,
9,,,,
7,,,,
73,,,99.0,254900.0
50,2.0,1.0,20.0,26650.0
33,15.0,1.0,55.0,80000.0
0,,,,
82,,,,20910.0
40,60.0,1.0,55.0,91500.0
30,1.0,,12.0,19000.0
53,,,,7300.0
17,10.0,1.0,40.0,6600.0
53,,,,8100.0
49,10.0,1.0,45.0,58000.0
32,15.0,2.0,40.0,232000.0
9,,,,
9,,,,
17,,,,0.0
59,,,,0.0
1,,,,
64,7.0,1.0,40.0,46600.0
19,5.0,,10.0,18600.0
35,8.0,,3.0,9600.0
66,,,,18600.0
37,20.0,1.0,40.0,30000.0
31,20.0,1.0,40.0,66600.0
31,,,50.0,55600.0
32,,,,5700.0
44,5.0,,84.0,96000.0
65,30.0,1.0,40.0,60000.0
50,15.0,1.0,40.0,94000.0
47,,,,0.0
18,,,,1600.0
54,,,,0.0
46,15.0,1.0,50.0,79700.0
48,11.0,1.0,24.0,15000.0
21,,,6.0,1720.0
41,,,,2400.0
29,10.0,1.0,40.0,114000.0
9,,,,
54,5.0,,84.0,37000.0
71,,,,34400.0
62,,,40.0,163100.0
40,30.0,1.0,35.0,33700.0
25,5.0,1.0,40.0,17800.0
30,5.0,1.0,78.0,66600.0
57,3.0,,40.0,40500.0
35,5.0,5.0,40.0,36100.0
41,1.0,,40.0,68600.0
37,25.0,1.0,24.0,56000.0
34,,,12.0,18800.0
16,,,,1600.0
21,10.0,1.0,32.0,20000.0
31,16.0,1.0,40.0,36000.0
59,8.0,1.0,20.0,30000.0
60,60.0,1.0,30.0,50000.0
37,,,42.0,30000.0
13,,,,
85,,,,22600.0
10,,,,
42,15.0,2.0,40.0,5000.0
56,5.0,,20.0,9100.0
11,,,,
35,7.0,1.0,40.0,107600.0
13,,,,
63,,,,21400.0
23,,,,1500.0
12,,,,
70,,,,18610.0
58,10.0,,25.0,8000.0
24,7.0,1.0,40.0,20000.0
29,3.0,1.0,45.0,48000.0
58,20.0,1.0,28.0,48000.0
8,,,,
13,,,,
30,,,96.0,11000.0
12,,,,
5,,,,
5,,,,
2,,,,
59,,,25.0,18400.0
59,5.0,,84.0,62400.0
6,,,,
16,,,10.0,2800.0
59,,,,69100.0
29,,,84.0,20700.0
18,,,99.0,6100.0
48,5.0,,40.0,27700.0
40,120.0,2.0,84.0,150000.0
17,,,,2700.0
25,,,,2700.0
63,,,,1600.0
58,13.0,1.0,60.0,72000.0
53,5.0,1.0,40.0,170000.0
21,,,,0.0
58,10.0,1.0,40.0,176600.0
58,,,,0.0
28,5.0,,84.0,25000.0
74,,,,65600.0
38,10.0,,20.0,33500.0
34,35.0,1.0,40.0,60000.0
84,,,,108500.0
23,20.0,1.0,25.0,24400.0
7,,,,
25,,,60.0,24100.0
18,,,,1800.0
9,,,,
39,,,,0.0
24,,,,1600.0
25,2.0,3.0,40.0,23600.0
16,10.0,,25.0,12500.0
62,10.0,1.0,30.0,121420.0
62,,,,2700.0
40,12.0,,40.0,5300.0
23,5.0,,30.0,53600.0
54,2.0,1.0,38.0,57600.0
60,,,40.0,6700.0
50,,,,21400.0
37,5.0,,40.0,76600.0
10,,,,
15,,,,1600.0
35,5.0,,40.0,61600.0
32,5.0,1.0,40.0,107500.0
36,,,60.0,164100.0
66,10.0,,40.0,33600.0
43,2.0,,25.0,37600.0
21,,,40.0,20600.0
25,,,,1800.0
34,45.0,2.0,40.0,79000.0
22,5.0,1.0,40.0,22000.0
43,60.0,,30.0,6800.0
17,,,,1100.0
56,20.0,1.0,40.0,62000.0
43,3.0,1.0,30.0,51000.0
65,,,,11300.0
32,15.0,1.0,40.0,183000.0
63,15.0,1.0,45.0,81700.0
67,,,,9000.0
54,10.0,1.0,70.0,134600.0
15,,,,1600.0
43,10.0,1.0,40.0,65600.0
76,,,,60900.0
55,,,,13600.0
68,,,,33200.0
66,15.0,1.0,67.0,65200.0
41,15.0,2.0,45.0,60000.0
61,5.0,1.0,60.0,35000.0
14,,,,
75,,,,10000.0
19,15.0,1.0,25.0,3000.0
30,4.0,1.0,40.0,47100.0
63,,,,23550.0
8,,,,
41,25.0,1.0,84.0,59600.0
44,47.0,1.0,1.0,190.0
44,,,40.0,10200.0
14,,,,
18,,,,1600.0
37,90.0,2.0,72.0,6750.0
64,,,,19000.0
63,,,,131000.0
39,,,,1600.0
30,5.0,,36.0,6900.0
58,,,30.0,77000.0
19,,,2.0,1000.0
3,,,,
63,,,,27600.0
20,5.0,,30.0,26800.0
67,,,,24700.0
31,20.0,1.0,40.0,45000.0
38,,,8.0,4800.0
3,,,,
55,30.0,1.0,40.0,131600.0
61,30.0,,40.0,34200.0
1,,,,
60,,,,2100.0
39,12.0,1.0,50.0,27000.0
15,,,,1800.0
68,18.0,1.0,28.0,50500.0
53,,,,1600.0
61,,,,7200.0
42,5.0,,84.0,45000.0
9,,,,
14,,,,
10,,,,
9,,,,
63,,,,5800.0
51,,,99.0,61600.0
12,,,,
45,,,,13700.0
3,,,,
92,,,,68900.0
18,,,,0.0
61,,,50.0,71600.0
37,,,40.0,30000.0
6,,,,
31,,,99.0,700.0
32,10.0,1.0,40.0,25000.0
42,10.0,1.0,25.0,20000.0
1,,,,
37,30.0,1.0,40.0,21700.0
92,,,,8500.0
44,10.0,1.0,40.0,74000.0
42,15.0,1.0,40.0,138000.0
38,,,,1600.0
7,,,,
69,,,,60200.0
28,5.0,,84.0,53000.0
37,30.0,1.0,40.0,80200.0
14,,,,
54,2.0,,20.0,16500.0
54,,,,3600.0
40,,,40.0,101600.0
76,,,6.0,12000.0
21,5.0,,40.0,13100.0
43,10.0,1.0,50.0,35000.0
45,4.0,,40.0,24600.0
16,,,6.0,2000.0
63,,,,1600.0
58,,,40.0,110000.0
13,,,,
64,10.0,1.0,4.0,21000.0
42,15.0,1.0,40.0,104600.0
47,4.0,,15.0,900.0
32,20.0,,40.0,25000.0
40,3.0,,40.0,98400.0
41,1.0,,20.0,14400.0
22,5.0,,84.0,23900.0
30,10.0,2.0,84.0,77600.0
21,2.0,1.0,40.0,28000.0
26,15.0,,5.0,11200.0
22,,,40.0,3800.0
3,,,,
47,,,,0.0
27,,,,11500.0
59,4.0,,40.0,15000.0
11,,,,
41,5.0,1.0,35.0,30000.0
0,,,,
69,,,,12600.0
68,5.0,,66.0,227000.0
57,2.0,,25.0,51510.0
48,,,60.0,139700.0
21,12.0,1.0,40.0,23000.0
40,9.0,1.0,16.0,15400.0
64,,,,52000.0
11,,,,
38,20.0,1.0,40.0,119700.0
45,1.0,,50.0,42800.0
11,,,,
60,,,50.0,28600.0
55,4.0,1.0,35.0,69600.0
11,,,,
35,15.0,1.0,40.0,41600.0
67,,,,13200.0
2,,,,
85,,,,32500.0
3,,,,
65,15.0,1.0,16.0,3800.0
2,,,,
41,5.0,,20.0,10200.0
71,,,,87600.0
20,,,25.0,18000.0
69,,,,12600.0
28,5.0,1.0,40.0,25000.0
15,,,,2020.0
12,,,,
36,1.0,1.0,42.0,67600.0
37,15.0,1.0,40.0,64000.0
35,,,,0.0
75,,,,31600.0
64,,,,53000.0
57,,,84.0,27050.0
75,,,,150600.0
4,,,,
0,,,,
27,,,16.0,7600.0
75,,,,27500.0
0,,,,
9,,,,
60,,,,4400.0
25,,,,1600.0
45,3.0,,25.0,13700.0
18,,,30.0,1990.0
46,,,25.0,70000.0
38,,,,0.0
35,,,,0.0
5,,,,
32,15.0,1.0,40.0,51600.0
29,45.0,10.0,36.0,34000.0
75,,,,13600.0
51,15.0,1.0,38.0,66000.0
10,,,,
3,,,,
22,5.0,,40.0,34300.0
37,5.0,,45.0,373300.0
18,,,40.0,6600.0
22,5.0,1.0,40.0,25000.0
81,2.0,1.0,35.0,75000.0
27,20.0,1.0,60.0,92300.0
38,45.0,1.0,40.0,70000.0
32,5.0,,40.0,45000.0
48,5.0,1.0,40.0,87000.0
31,13.0,1.0,40.0,19000.0
21,30.0,1.0,40.0,3600.0
36,2.0,,38.0,30800.0
55,,,,2400.0
12,,,,
33,90.0,1.0,40.0,55600.0
0,,,,
49,5.0,3.0,60.0,110000.0
22,,,17.0,2150.0
11,,,,
5,,,,
68,,,,16300.0
27,,,,0.0
13,,,,
49,6.0,1.0,38.0,236700.0
41,5.0,,33.0,54900.0
64,,,,13100.0
18,10.0,1.0,36.0,17700.0
48,30.0,1.0,40.0,81600.0
71,,,,54600.0
48,15.0,1.0,60.0,76600.0
1,,,,
31,5.0,,80.0,113000.0
63,10.0,1.0,40.0,117800.0
30,25.0,1.0,48.0,63700.0
92,,,,68200.0
29,,,,4900.0
32,15.0,1.0,40.0,68000.0
36,,,,0.0
8,,,,
29,20.0,1.0,35.0,36600.0
19,,,,1600.0
33,,,,1600.0
51,,,40.0,100000.0
27,3.0,,40.0,42200.0
61,15.0,1.0,40.0,70000.0
27,,,18.0,2100.0
48,,,60.0,346600.0
19,,,40.0,60000.0
6,,,,
3,,,,
58,5.0,,84.0,108000.0
6,,,,
10,,,,
37,20.0,,30.0,30600.0
24,,,,0.0
6,,,,
33,10.0,,40.0,60000.0
32,5.0,2.0,38.0,37600.0
14,,,,
35,50.0,1.0,40.0,42000.0
23,5.0,,56.0,2700.0
17,,,,1600.0
72,,,40.0,146800.0
53,2.0,1.0,40.0,106000.0
2,,,,
2,,,,
19,,,30.0,3800.0
29,15.0,2.0,40.0,25000.0
25,1.0,,21.0,9000.0
67,,,,52610.0
92,,,,10600.0
36,4.0,1.0,38.0,12700.0
4,,,,
10,,,,
42,15.0,2.0,36.0,80000.0
71,,,,11200.0
70,,,,8400.0
16,,,,10000.0
49,,,,15200.0
35,,,,0.0
33,,,,1200.0
59,,,20.0,2150.0
52,14.0,1.0,40.0,73400.0
63,,,99.0,296100.0
76,,,,28600.0
45,60.0,1.0,60.0,128000.0
28,45.0,2.0,40.0,81200.0
9,,,,
33,15.0,,40.0,10000.0
83,,,,17600.0
34,1.0,1.0,25.0,8900.0
18,,,,1600.0
69,2.0,1.0,34.0,62300.0
5,,,,
30,5.0,,40.0,60000.0
14,,,,
92,,,,11100.0
29,,,96.0,4100.0
2,,,,
40,,,99.0,81600.0
47,,,40.0,18000.0
0,,,,
53,5.0,,34.0,164600.0
53,5.0,1.0,84.0,110000.0
53,,,40.0,2300.0
22,,,,1600.0
56,10.0,,36.0,48000.0
53,,,28.0,9800.0
49,10.0,1.0,84.0,102000.0
56,5.0,,84.0,95000.0
34,15.0,2.0,27.0,34600.0
67,,,,14100.0
12,,,,
21,8.0,1.0,40.0,45000.0
26,10.0,1.0,40.0,28900.0
11,,,,
49,3.0,2.0,40.0,17000.0
63,15.0,1.0,40.0,136000.0
63,,,,34910.0
50,40.0,1.0,99.0,80000.0
28,5.0,,84.0,24000.0
21,,,30.0,16000.0
20,,,20.0,5000.0
21,90.0,1.0,40.0,16600.0
33,,,,52100.0
4,,,,
28,30.0,2.0,40.0,62300.0
34,10.0,,35.0,40200.0
42,,,50.0,34000.0
15,,,,5700.0
30,15.0,1.0,40.0,130000.0
16,,,,1600.0
21,1.0,,50.0,10000.0
7,,,,
6,,,,
41,15.0,1.0,45.0,84000.0
52,2.0,,38.0,65900.0
63,5.0,1.0,60.0,109400.0
63,,,,16800.0
33,,,,0.0
33,,,10.0,4600.0
69,,,,22180.0
63,2.0,,25.0,10100.0
72,,,,30000.0
15,,,,2000.0
4,,,,
7,,,,
43,2.0,,24.0,33640.0
16,,,40.0,3500.0
5,,,,
33,,,,0.0
31,,,10.0,7200.0
77,,,,55300.0
29,,,30.0,20600.0
60,10.0,1.0,40.0,31600.0
56,,,40.0,27000.0
4,,,,
52,25.0,1.0,40.0,67200.0
29,,,,6400.0
2,,,,
1,,,,
42,2.0,1.0,35.0,22600.0
57,10.0,1.0,40.0,79000.0
69,,,,229500.0
67,,,,39700.0
51,75.0,1.0,40.0,73600.0
73,5.0,1.0,18.0,314100.0
0,,,,
42,,,30.0,1200.0
31,10.0,1.0,45.0,34000.0
53,30.0,1.0,20.0,23700.0
66,,,,52400.0
5,,,,
8,,,,
18,,,,3000.0
7,,,,
74,,,,16700.0
79,,,,4400.0
18,,,,1600.0
34,60.0,1.0,40.0,36400.0
32,5.0,2.0,40.0,39500.0
57,18.0,1.0,20.0,7000.0
1,,,,
34,1.0,,30.0,31600.0
21,20.0,1.0,78.0,6500.0
11,,,,
52,10.0,1.0,30.0,36800.0
25,20.0,1.0,50.0,40160.0
8,,,,
37,,,,4800.0
48,,,65.0,4900.0
46,60.0,1.0,40.0,115000.0
27,,,,0.0
12,,,,
45,,,,13700.0
64,5.0,1.0,30.0,45000.0
45,10.0,1.0,60.0,57500.0
5,,,,
21,5.0,2.0,40.0,20040.0
20,,,,2200.0
47,12.0,1.0,40.0,20000.0
51,,,,2300.0
55,15.0,1.0,37.0,65000.0
15,,,,9100.0
57,,,,21600.0
16,,,,160.0
1,,,,
12,,,,
21,8.0,1.0,40.0,45000.0
31,25.0,1.0,40.0,85000.0
84,,,,7400.0
31,,,35.0,15400.0
63,10.0,1.0,17.0,25600.0
31,30.0,1.0,40.0,71600.0
60,,,,14800.0
15,,,,1600.0
35,,,,0.0
11,,,,
47,,,,16600.0
66,5.0,1.0,65.0,86800.0
76,,,,23500.0
50,5.0,1.0,40.0,148400.0
43,2.0,,40.0,80000.0
0,,,,
9,,,,
13,,,,
13,,,,
24,5.0,1.0,40.0,30100.0
8,,,,
26,100.0,1.0,40.0,83300.0
15,,,,1600.0
62,,,,2700.0
10,,,,
53,,,4.0,2370.0
87,,,,10900.0
6,,,,
55,15.0,1.0,25.0,51510.0
61,,,,36400.0
3,,,,
55,30.0,,35.0,25000.0
8,,,,
72,20.0,1.0,35.0,20000.0
52,15.0,1.0,20.0,84400.0
20,7.0,1.0,40.0,19000.0
10,,,,
18,,,,1600.0
10,,,,
24,5.0,1.0,84.0,91600.0
7,,,,
37,,,30.0,35000.0
26,,,40.0,51000.0
68,,,,74410.0
74,,,,64000.0
16,,,35.0,3100.0
55,15.0,2.0,40.0,63200.0
23,,,,1500.0
9,,,,
38,2.0,1.0,40.0,62500.0
66,,,,7600.0
55,5.0,1.0,40.0,160000.0
8,,,,
10,,,,
14,,,,
71,,,,14700.0
45,,,,1600.0
13,,,,
28,3.0,,40.0,94600.0
92,,,,46500.0
39,20.0,1.0,45.0,21600.0
68,,,,5600.0
12,,,,
56,15.0,2.0,84.0,30000.0
58,,,,26300.0
3,,,,
39,20.0,1.0,40.0,140300.0
68,30.0,1.0,30.0,22100.0
7,,,,
19,,,30.0,8000.0
57,15.0,1.0,40.0,130000.0
32,,,,1600.0
64,,,,19710.0
15,,,,1200.0
60,,,,17100.0
8,,,,
41,5.0,1.0,30.0,45200.0
56,5.0,5.0,40.0,47600.0
3,,,,
74,10.0,1.0,10.0,215000.0
16,,,,1200.0
71,,,,4800.0
92,,,,132400.0
70,,,,22800.0
40,,,12.0,8850.0
58,,,,1600.0
30,,,30.0,5190.0
56,,,,26600.0
63,5.0,1.0,24.0,70500.0
35,,,,13600.0
31,15.0,1.0,40.0,32600.0
46,10.0,,40.0,38100.0
20,,,25.0,3000.0
3,,,,
61,,,40.0,31600.0
55,,,,3100.0
35,25.0,2.0,60.0,65000.0
7,,,,
42,10.0,1.0,25.0,6600.0
33,10.0,1.0,45.0,75000.0
54,20.0,,6.0,34000.0
40,45.0,1.0,40.0,40000.0
18,,,,0.0
9,,,,
36,10.0,2.0,32.0,-200.0
36,,,40.0,64200.0
39,10.0,,40.0,31600.0
2,,,,
31,12.0,1.0,40.0,24000.0
32,30.0,1.0,40.0,36600.0
70,,,,23200.0
33,,,40.0,3500.0
66,,,38.0,26600.0
43,,,20.0,5200.0
14,,,,
37,,,,1600.0
40,,,40.0,25000.0
21,,,40.0,26600.0
8,,,,
5,,,,
38,15.0,3.0,7.0,2000.0
0,,,,
5,,,,
26,5.0,,80.0,53680.0
55,3.0,1.0,40.0,53600.0
5,,,,
74,,,,30000.0
6,,,,
27,20.0,,37.0,58000.0
63,,,,4900.0
3,,,,
62,15.0,1.0,40.0,78000.0
58,,,,7200.0
32,,,,18600.0
45,5.0,,27.0,17600.0
34,3.0,1.0,55.0,96600.0
17,15.0,1.0,40.0,2300.0
19,10.0,1.0,32.0,15000.0
16,30.0,1.0,30.0,5100.0
24,5.0,5.0,55.0,39600.0
1,,,,
15,,,,6400.0
7,,,,
56,,,,1600.0
34,32.0,1.0,84.0,50000.0
5,,,,
21,15.0,1.0,40.0,22000.0
24,,,,1600.0
20,8.0,1.0,20.0,12600.0
8,,,,
25,,,,1200.0
56,,,,-500.0
13,,,,
44,15.0,1.0,40.0,54000.0
35,15.0,,40.0,4100.0
66,3.0,1.0,40.0,31000.0
54,10.0,,40.0,9100.0
63,7.0,1.0,10.0,13700.0
9,,,,
3,,,,
41,,,,2400.0
66,,,30.0,3000.0
5,,,,
35,30.0,,12.0,4500.0
54,,,,1600.0
29,,,50.0,48000.0
13,,,,
6,,,,
23,5.0,1.0,40.0,16100.0
13,,,,
33,10.0,1.0,40.0,86100.0
16,,,,1100.0
14,,,,
44,20.0,1.0,40.0,66600.0
2,,,,
31,,,,1200.0
9,,,,
32,2.0,1.0,4.0,4760.0
48,,,40.0,6600.0
29,,,,0.0
40,,,96.0,24400.0
25,,,,0.0
37,10.0,1.0,40.0,43400.0
76,,,,141000.0
73,5.0,,84.0,22000.0
63,10.0,1.0,20.0,22000.0
2,,,,
24,60.0,1.0,40.0,24000.0
36,35.0,1.0,30.0,25000.0
56,10.0,1.0,41.0,126000.0
23,20.0,2.0,40.0,26600.0
6,,,,
54,,,48.0,211200.0
28,10.0,1.0,40.0,80000.0
42,20.0,1.0,45.0,80000.0
84,,,,17700.0
7,,,,
79,,,,4000.0
8,,,,
20,,,40.0,4100.0
12,,,,
9,,,,
25,,,80.0,40000.0
38,,,,1100.0
15,,,,0.0
1,,,,
24,20.0,1.0,32.0,24000.0
68,2.0,,40.0,105000.0
66,,,,9000.0
47,45.0,2.0,48.0,132800.0
69,,,,55000.0
45,10.0,3.0,50.0,71200.0
72,,,,8800.0
30,,,,3000.0
22,10.0,,35.0,19100.0
22,15.0,3.0,50.0,40300.0
56,,,,25000.0
53,,,,11900.0
29,3.0,,25.0,19000.0
47,,,,9900.0
29,5.0,,84.0,117800.0
8,,,,
71,,,,7100.0
65,,,,14010.0
67,,,,83100.0
46,,,45.0,276000.0
37,5.0,,30.0,51600.0
55,7.0,1.0,40.0,57000.0
6,,,,
9,,,,
1,,,,
22,20.0,1.0,45.0,7000.0
44,8.0,2.0,40.0,87500.0
31,,,99.0,4400.0
62,20.0,1.0,40.0,58300.0
56,5.0,,84.0,73000.0
51,16.0,1.0,60.0,62000.0
9,,,,
36,15.0,1.0,10.0,2490.0
38,15.0,1.0,28.0,45000.0
66,,,6.0,42500.0
92,,,,36100.0
10,,,,
70,75.0,1.0,40.0,79400.0
31,40.0,1.0,50.0,43000.0
47,15.0,,84.0,80000.0
7,,,,
33,2.0,,40.0,39000.0
34,,,38.0,65000.0
28,,,12.0,4600.0
58,5.0,1.0,44.0,24000.0
22,,,30.0,330.0
65,,,,62800.0
20,,,,1900.0
18,,,,1600.0
0,,,,
68,,,,20300.0
62,,,,83600.0
28,10.0,1.0,40.0,37200.0
68,,,,58600.0
92,,,,210200.0
26,15.0,1.0,40.0,66500.0
16,,,,1800.0
22,3.0,,10.0,3000.0
4,,,,
55,,,,7000.0
4,,,,
58,,,40.0,44600.0
14,,,,
32,,,,27500.0
53,20.0,2.0,40.0,105200.0
8,,,,
38,60.0,1.0,60.0,71100.0
92,,,,13100.0
4,,,,
15,,,,0.0
40,10.0,1.0,45.0,90000.0
59,60.0,1.0,10.0,9900.0
68,,,,14300.0
3,,,,
60,,,,11300.0
72,,,,66800.0
24,,,,1600.0
60,15.0,2.0,31.0,28400.0
41,10.0,1.0,30.0,53500.0
52,1.0,,60.0,13700.0
8,,,,
68,,,,10800.0
76,,,,14900.0
67,,,,33000.0
10,,,,
48,,,40.0,96600.0
21,3.0,1.0,20.0,8400.0
57,75.0,2.0,42.0,120000.0
56,,,,2600.0
92,,,,18500.0
27,15.0,2.0,51.0,24500.0
1,,,,
23,,,,2560.0
37,30.0,1.0,55.0,70000.0
1,,,,
22,,,30.0,840.0
84,,,,26000.0
69,,,,8100.0
9,,,,
65,10.0,1.0,20.0,17000.0
19,,,,2200.0
0,,,,
56,,,30.0,200000.0
17,1.0,,12.0,3800.0
1,,,,
2,,,,
42,5.0,1.0,25.0,24100.0
38,3.0,2.0,50.0,131100.0
33,30.0,1.0,40.0,30000.0
60,,,,0.0
70,,,,14400.0
19,15.0,1.0,8.0,4000.0
66,,,40.0,25100.0
74,20.0,1.0,20.0,345500.0
39,15.0,1.0,22.0,10000.0
7,,,,
67,,,,15600.0
75,10.0,1.0,40.0,43100.0
66,,,,79600.0
63,,,,17600.0
44,5.0,1.0,84.0,60000.0
40,2.0,,35.0,24100.0
57,,,,0.0
8,,,,
29,,,25.0,9700.0
