AgeInYears,TravelTimeToWorkInMinutes,NumberOfPeopleInCarpool,HoursWorkedWeeklyInPastYear,TotalIncomeInDollars
12,,,,
60,,,,0.0
17,,,,0.0
62,,,,13500.0
56,13.0,1.0,60.0,60000.0
10,,,,
14,,,,
27,,,40.0,13400.0
74,,,,83600.0
93,,,,10800.0
53,,,42.0,24000.0
80,,,,35200.0
35,,,,0.0
13,,,,
56,1.0,,40.0,80000.0
34,,,,0.0
7,,,,
82,,,,0.0
60,60.0,1.0,40.0,72000.0
39,20.0,1.0,38.0,28500.0
20,40.0,,40.0,6200.0
40,,,,0.0
20,35.0,1.0,32.0,22000.0
48,20.0,1.0,40.0,111800.0
26,25.0,1.0,60.0,18500.0
4,,,,
0,,,,
56,25.0,1.0,40.0,41900.0
51,,,,0.0
71,,,,26900.0
66,,,,12000.0
28,,,,4800.0
4,,,,
19,30.0,1.0,24.0,1900.0
78,,,,9400.0
17,,,,0.0
55,35.0,1.0,40.0,49000.0
73,,,,9800.0
58,,,,0.0
24,58.0,1.0,40.0,30000.0
51,10.0,1.0,40.0,15000.0
7,,,,
63,,,,0.0
84,,,,17600.0
73,20.0,1.0,30.0,41000.0
26,8.0,1.0,40.0,22000.0
54,15.0,1.0,60.0,215500.0
1,,,,
19,,,20.0,2500.0
48,5.0,1.0,60.0,45000.0
56,10.0,1.0,60.0,44000.0
20,,,20.0,2200.0
18,,,,0.0
62,,,,21800.0
18,,,,0.0
63,5.0,1.0,40.0,54800.0
52,20.0,1.0,40.0,50000.0
87,,,,2700.0
9,,,,
83,,,,7800.0
6,,,,
43,100.0,1.0,32.0,17410.0
66,45.0,1.0,40.0,68500.0
41,20.0,1.0,40.0,65000.0
40,,,,0.0
17,,,,0.0
76,,,,66000.0
46,5.0,1.0,15.0,18000.0
68,,,32.0,51900.0
29,,,,11400.0
18,,,,0.0
57,50.0,3.0,60.0,67000.0
54,55.0,1.0,48.0,106600.0
15,,,,0.0
20,30.0,4.0,30.0,5000.0
7,,,,
29,154.0,3.0,40.0,25000.0
28,10.0,1.0,40.0,39000.0
23,20.0,1.0,40.0,18900.0
50,11.0,1.0,45.0,41600.0
0,,,,
18,,,,7900.0
67,30.0,1.0,50.0,49200.0
66,45.0,1.0,6.0,32500.0
47,,,,10200.0
34,60.0,2.0,40.0,180000.0
20,5.0,1.0,20.0,4000.0
43,,,,0.0
10,,,,
12,,,,
93,,,,25200.0
16,,,,0.0
5,,,,
75,,,,370.0
15,,,,18200.0
62,30.0,1.0,40.0,24000.0
69,45.0,1.0,10.0,35600.0
80,,,,29800.0
37,40.0,1.0,55.0,15000.0
70,60.0,1.0,40.0,43200.0
51,,,,0.0
56,,,40.0,17600.0
13,,,,
40,,,40.0,25000.0
71,,,10.0,143700.0
70,,,,38000.0
48,25.0,1.0,25.0,80000.0
71,,,,14400.0
65,,,,14000.0
47,25.0,1.0,40.0,35000.0
54,40.0,1.0,18.0,48000.0
5,,,,
24,7.0,1.0,20.0,6700.0
49,,,19.0,5600.0
72,,,,20100.0
17,,,,0.0
40,5.0,1.0,50.0,42000.0
68,20.0,1.0,15.0,15000.0
56,40.0,1.0,40.0,19500.0
42,10.0,2.0,40.0,45000.0
72,,,,0.0
13,,,,
67,5.0,1.0,40.0,102000.0
64,,,,24000.0
61,30.0,,40.0,104100.0
59,,,,0.0
77,,,,22080.0
52,15.0,1.0,35.0,37000.0
65,,,,48100.0
31,,,40.0,24000.0
19,19.0,1.0,35.0,20000.0
64,,,,19000.0
38,15.0,1.0,40.0,32000.0
55,20.0,1.0,40.0,66900.0
7,,,,
1,,,,
60,20.0,1.0,53.0,57000.0
16,,,,0.0
52,,,,8400.0
24,,,,0.0
47,30.0,1.0,40.0,44000.0
8,,,,
55,,,,22000.0
38,45.0,1.0,40.0,50000.0
11,,,,
5,,,,
24,45.0,1.0,20.0,15000.0
78,,,,24000.0
26,10.0,1.0,50.0,26000.0
11,,,,
55,,,,1000.0
19,50.0,1.0,40.0,18700.0
27,5.0,1.0,40.0,31000.0
64,,,,20000.0
62,60.0,1.0,65.0,61000.0
9,,,,
42,30.0,2.0,40.0,20000.0
32,5.0,1.0,45.0,69900.0
85,,,,16800.0
10,,,,
42,1.0,1.0,40.0,10000.0
48,30.0,1.0,10.0,14500.0
40,,,,0.0
22,30.0,1.0,40.0,19300.0
8,,,,
68,,,,31000.0
29,15.0,1.0,40.0,40000.0
28,,,,5960.0
80,,,,17000.0
6,,,,
45,30.0,1.0,60.0,130000.0
72,,,,29070.0
68,,,,3600.0
41,20.0,,40.0,20000.0
72,20.0,1.0,28.0,54000.0
61,45.0,3.0,20.0,13470.0
17,,,,0.0
1,,,,
12,,,,
57,12.0,1.0,27.0,22700.0
60,,,40.0,10500.0
10,,,,
55,60.0,1.0,45.0,101000.0
32,,,,0.0
78,,,,12600.0
73,20.0,1.0,40.0,48900.0
35,,,,0.0
34,,,,0.0
82,,,,1400.0
5,,,,
29,,,,8900.0
63,,,,16600.0
54,,,,0.0
41,,,,0.0
30,,,,0.0
29,35.0,1.0,45.0,42000.0
38,7.0,1.0,40.0,35000.0
7,,,,
40,,,40.0,40000.0
11,,,,
59,,,40.0,40000.0
67,,,,161500.0
59,30.0,1.0,28.0,29000.0
58,15.0,1.0,50.0,16500.0
39,10.0,1.0,45.0,55000.0
33,5.0,1.0,40.0,38000.0
13,,,,
74,,,,0.0
4,,,,
30,15.0,2.0,40.0,65000.0
71,,,,9000.0
3,,,,
39,,,,9300.0
10,,,,
7,,,,
67,,,,22400.0
9,,,,
5,,,,
16,,,,0.0
55,,,,0.0
14,,,,
58,,,,14000.0
57,20.0,1.0,40.0,15000.0
68,,,,45200.0
44,30.0,1.0,55.0,151200.0
81,,,,9000.0
57,20.0,2.0,40.0,40000.0
43,30.0,1.0,99.0,120000.0
65,,,,42700.0
25,15.0,1.0,50.0,29900.0
13,,,,
67,,,,49200.0
37,,,40.0,13200.0
77,,,,52900.0
19,45.0,1.0,24.0,11400.0
16,,,,0.0
31,154.0,1.0,40.0,55000.0
15,,,,0.0
29,,,40.0,23000.0
70,,,,24000.0
63,,,,9500.0
63,,,,0.0
24,18.0,2.0,36.0,20800.0
55,20.0,1.0,40.0,108000.0
26,15.0,1.0,25.0,4500.0
38,5.0,1.0,40.0,41200.0
63,,,,0.0
53,20.0,1.0,45.0,55000.0
63,,,45.0,70000.0
63,10.0,1.0,20.0,600.0
33,30.0,1.0,40.0,23700.0
65,,,,15400.0
62,,,70.0,33400.0
55,3.0,,40.0,22000.0
61,7.0,1.0,40.0,29000.0
88,5.0,1.0,40.0,162500.0
70,,,,32600.0
60,15.0,1.0,40.0,20000.0
56,15.0,1.0,60.0,30000.0
14,,,,
75,,,,9700.0
30,35.0,1.0,65.0,106000.0
85,,,,12000.0
70,20.0,1.0,32.0,11900.0
18,30.0,1.0,35.0,10000.0
10,,,,
81,,,,22400.0
18,,,,19700.0
69,10.0,1.0,60.0,96000.0
82,,,,4800.0
40,,,40.0,85000.0
58,,,,9700.0
12,,,,
84,,,,64400.0
6,,,,
47,45.0,1.0,40.0,115000.0
74,,,,37900.0
84,,,,15000.0
16,,,,0.0
87,,,,23650.0
25,10.0,1.0,40.0,27600.0
58,50.0,1.0,40.0,50300.0
54,30.0,1.0,40.0,18000.0
17,,,,0.0
69,45.0,1.0,36.0,80000.0
32,75.0,1.0,40.0,32000.0
51,3.0,1.0,40.0,18000.0
33,154.0,1.0,40.0,80000.0
40,,,,0.0
77,,,24.0,40300.0
56,25.0,1.0,40.0,88000.0
66,,,,55800.0
32,60.0,1.0,36.0,31500.0
50,12.0,1.0,45.0,168000.0
84,,,,27600.0
62,,,,50000.0
1,,,,
37,3.0,1.0,29.0,22000.0
19,,,,0.0
53,15.0,1.0,40.0,16500.0
64,65.0,1.0,84.0,40000.0
45,30.0,1.0,40.0,56000.0
1,,,,
55,,,,12000.0
45,,,40.0,259300.0
20,5.0,1.0,32.0,12100.0
15,,,,0.0
33,30.0,1.0,30.0,40000.0
3,,,,
70,,,,8200.0
25,20.0,1.0,20.0,12000.0
6,,,,
35,20.0,1.0,50.0,30000.0
37,,,,0.0
93,,,,43000.0
93,,,,20400.0
39,,,40.0,68000.0
68,,,,12300.0
18,5.0,,15.0,2000.0
36,,,,0.0
20,,,,0.0
61,,,,10000.0
18,30.0,1.0,36.0,9000.0
39,10.0,1.0,40.0,18000.0
62,,,,9130.0
11,,,,
57,,,,19200.0
93,,,,22700.0
61,,,20.0,20200.0
5,,,,
47,,,,13500.0
62,,,,39700.0
11,,,,
67,15.0,1.0,40.0,75000.0
86,,,,20300.0
6,,,,
59,,,20.0,3000.0
8,,,,
76,,,,5600.0
32,50.0,1.0,40.0,35000.0
42,5.0,1.0,40.0,38600.0
58,,,,0.0
43,,,60.0,1560.0
12,,,,
80,,,,14800.0
19,,,28.0,1900.0
23,,,,0.0
9,,,,
41,12.0,1.0,30.0,25000.0
73,,,,139000.0
50,15.0,1.0,55.0,23000.0
62,6.0,1.0,40.0,71920.0
18,,,,22000.0
58,5.0,,50.0,278200.0
10,,,,
1,,,,
34,20.0,1.0,45.0,35100.0
69,,,,6000.0
1,,,,
61,60.0,1.0,40.0,70000.0
45,12.0,1.0,70.0,423000.0
30,,,,8600.0
51,,,,3000.0
33,,,,3000.0
51,15.0,1.0,40.0,16500.0
39,,,40.0,25700.0
44,,,,3900.0
42,20.0,2.0,40.0,30000.0
59,15.0,1.0,36.0,28000.0
57,,,45.0,11200.0
51,30.0,1.0,40.0,22000.0
27,2.0,1.0,40.0,30000.0
45,45.0,1.0,50.0,10000.0
2,,,,
21,,,,0.0
17,,,,0.0
66,5.0,1.0,7.0,8620.0
43,25.0,1.0,40.0,102050.0
5,,,,
4,,,,
17,,,,0.0
61,,,,0.0
41,30.0,1.0,60.0,49000.0
16,,,,9000.0
54,,,,0.0
53,,,20.0,3100.0
4,,,,
3,,,,
10,,,,
10,,,,
54,,,,12000.0
65,,,,8400.0
67,,,,16000.0
52,42.0,1.0,40.0,121000.0
64,,,,12000.0
57,,,,9500.0
15,,,,0.0
0,,,,
19,45.0,1.0,20.0,6000.0
83,,,,30200.0
47,,,45.0,25000.0
44,15.0,2.0,40.0,117900.0
47,15.0,,50.0,60000.0
48,,,,0.0
52,,,,0.0
68,,,,15200.0
61,60.0,1.0,40.0,130000.0
7,,,,
41,45.0,1.0,50.0,40000.0
1,,,,
54,154.0,1.0,50.0,73000.0
51,25.0,1.0,60.0,60000.0
57,40.0,1.0,35.0,9700.0
58,154.0,1.0,60.0,80000.0
73,,,,34800.0
69,,,,29400.0
45,50.0,1.0,50.0,100000.0
25,,,,1000.0
43,60.0,1.0,40.0,78000.0
8,,,,
57,,,,0.0
67,60.0,1.0,30.0,21000.0
49,,,,18500.0
4,,,,
37,15.0,1.0,80.0,55000.0
51,20.0,1.0,40.0,24000.0
28,,,,0.0
60,15.0,1.0,50.0,46000.0
57,,,,0.0
50,15.0,1.0,10.0,5000.0
75,,,,26400.0
52,20.0,2.0,50.0,74000.0
68,,,,14400.0
38,30.0,1.0,99.0,52000.0
56,50.0,1.0,40.0,60000.0
57,10.0,1.0,60.0,22000.0
55,,,,40000.0
36,10.0,1.0,55.0,32000.0
12,,,,
8,,,,
60,15.0,1.0,50.0,48000.0
31,6.0,1.0,40.0,26000.0
62,,,,24700.0
45,10.0,1.0,40.0,22000.0
60,45.0,1.0,40.0,50300.0
11,,,,
93,,,,28300.0
44,45.0,1.0,40.0,26000.0
8,,,,
57,,,,0.0
61,,,,26600.0
41,,,,2300.0
52,,,,6600.0
46,154.0,,40.0,36900.0
89,,,,12000.0
5,,,,
76,,,,38900.0
55,20.0,1.0,40.0,45000.0
68,,,,20800.0
72,,,,44960.0
62,,,40.0,48000.0
61,20.0,2.0,25.0,7500.0
31,20.0,1.0,20.0,12000.0
72,,,,11500.0
54,10.0,1.0,40.0,33000.0
81,,,,7700.0
75,,,,8300.0
82,,,,2900.0
17,,,,0.0
43,15.0,1.0,25.0,10000.0
69,,,,56800.0
63,,,,41000.0
45,,,,10800.0
75,,,,21000.0
75,,,,5200.0
18,3.0,1.0,36.0,55000.0
68,,,,43800.0
37,,,40.0,10600.0
87,,,,19200.0
64,15.0,1.0,40.0,22000.0
35,,,,0.0
1,,,,
60,10.0,1.0,40.0,28000.0
10,,,,
64,,,,2500.0
35,25.0,1.0,40.0,45900.0
48,,,,0.0
58,35.0,1.0,40.0,95500.0
34,30.0,1.0,40.0,40600.0
40,35.0,1.0,40.0,65000.0
39,45.0,1.0,40.0,95000.0
13,,,,
6,,,,
30,45.0,1.0,40.0,80000.0
21,15.0,1.0,55.0,19200.0
44,45.0,1.0,9.0,4000.0
12,,,,
19,,,40.0,3500.0
61,5.0,1.0,50.0,64000.0
12,,,,
30,20.0,1.0,70.0,85000.0
27,15.0,1.0,40.0,27000.0
53,60.0,1.0,45.0,127000.0
53,10.0,1.0,40.0,42000.0
15,,,,0.0
61,45.0,1.0,40.0,90000.0
73,,,,0.0
47,10.0,1.0,35.0,80000.0
65,,,30.0,14100.0
65,,,,15600.0
20,5.0,1.0,25.0,8800.0
68,,,,289000.0
65,,,40.0,31000.0
32,25.0,1.0,40.0,24700.0
74,,,,9600.0
80,,,,93500.0
19,,,40.0,1100.0
16,,,,0.0
74,,,,55200.0
12,,,,
19,20.0,2.0,40.0,4900.0
53,10.0,1.0,60.0,-7500.0
80,,,,9300.0
34,20.0,1.0,40.0,50000.0
13,,,,
44,15.0,,70.0,50000.0
14,,,,
66,,,,1900.0
58,,,,28120.0
86,,,,28200.0
59,,,,30000.0
39,,,,8900.0
47,,,,0.0
4,,,,
15,,,,0.0
32,60.0,1.0,72.0,102040.0
19,15.0,2.0,25.0,2000.0
84,,,,24700.0
54,,,,9000.0
8,,,,
19,15.0,2.0,5.0,280.0
82,,,,13000.0
37,10.0,1.0,40.0,27000.0
7,,,,
58,30.0,1.0,50.0,8100.0
15,,,,5600.0
60,30.0,,40.0,110000.0
49,,,,9300.0
73,,,,83200.0
58,20.0,1.0,40.0,25000.0
56,45.0,1.0,40.0,25000.0
34,,,,0.0
67,15.0,1.0,40.0,22000.0
40,30.0,1.0,24.0,23000.0
73,,,,55400.0
80,,,,0.0
64,,,,9100.0
44,,,,0.0
11,,,,
62,,,,10800.0
71,,,,4400.0
70,,,,15100.0
63,20.0,1.0,40.0,368000.0
79,,,,29600.0
68,,,,25720.0
36,60.0,1.0,40.0,20000.0
74,,,,15200.0
80,,,,137300.0
73,,,,6400.0
67,,,,14400.0
44,25.0,1.0,40.0,33000.0
43,30.0,1.0,20.0,11000.0
58,15.0,1.0,50.0,38000.0
16,,,,0.0
35,,,32.0,1600.0
77,,,,16500.0
71,,,,28950.0
12,,,,
45,30.0,1.0,40.0,50000.0
14,,,,
21,,,,0.0
7,,,,
76,,,,13700.0
50,20.0,1.0,40.0,170000.0
33,25.0,1.0,40.0,32000.0
57,,,,43900.0
77,,,,29300.0
42,15.0,1.0,40.0,22000.0
36,,,8.0,6500.0
15,,,,2000.0
62,30.0,2.0,40.0,60560.0
87,,,,22300.0
73,,,,13440.0
42,12.0,1.0,12.0,7800.0
4,,,,
64,,,,900.0
35,35.0,1.0,40.0,98000.0
42,,,,0.0
42,15.0,1.0,40.0,42000.0
37,20.0,1.0,40.0,39500.0
31,,,,0.0
42,,,44.0,149100.0
4,,,,
15,,,,4100.0
21,20.0,1.0,30.0,6800.0
23,15.0,1.0,40.0,23000.0
2,,,,
60,15.0,1.0,32.0,7000.0
11,,,,
64,10.0,1.0,40.0,31600.0
72,,,,8000.0
72,,,,4200.0
25,30.0,2.0,80.0,45000.0
37,,,,0.0
44,,,25.0,33000.0
62,,,,0.0
64,,,,9700.0
80,,,,13400.0
70,,,,23600.0
48,,,,0.0
59,154.0,1.0,40.0,40000.0
52,40.0,1.0,50.0,1000.0
27,60.0,3.0,40.0,4800.0
74,,,,14020.0
69,,,,9500.0
39,,,42.0,22000.0
66,,,,14400.0
19,,,,0.0
54,15.0,1.0,45.0,50000.0
12,,,,
35,5.0,1.0,20.0,10500.0
9,,,,
87,,,,21600.0
93,,,,15300.0
42,75.0,1.0,48.0,83000.0
21,,,60.0,6000.0
64,,,,27600.0
19,45.0,1.0,32.0,6000.0
28,10.0,1.0,50.0,80000.0
38,,,,0.0
62,,,,11000.0
12,,,,
35,30.0,2.0,40.0,28000.0
83,,,,66000.0
30,3.0,,40.0,28000.0
62,,,,0.0
78,,,,84500.0
83,,,,15700.0
71,,,,13100.0
54,20.0,1.0,50.0,45000.0
40,,,,0.0
39,5.0,1.0,40.0,38000.0
69,,,,9500.0
28,20.0,1.0,50.0,27000.0
65,,,,70000.0
7,,,,
10,,,,
67,,,,30000.0
72,10.0,1.0,20.0,26000.0
84,,,,62100.0
70,10.0,1.0,75.0,60000.0
88,,,,14900.0
66,,,35.0,636100.0
14,,,,
55,,,,0.0
17,,,28.0,5000.0
39,,,40.0,23300.0
30,,,,0.0
15,,,,0.0
0,,,,
73,,,,8000.0
5,,,,
49,12.0,1.0,8.0,18000.0
61,,,,0.0
68,,,,4700.0
75,,,,15100.0
4,,,,
37,40.0,2.0,40.0,3000.0
55,25.0,1.0,40.0,47000.0
58,,,,9300.0
74,,,,32000.0
39,,,10.0,6000.0
35,20.0,1.0,40.0,55000.0
23,15.0,1.0,70.0,50000.0
4,,,,
60,,,,13000.0
29,,,35.0,12800.0
38,30.0,1.0,8.0,24000.0
29,,,,0.0
66,,,,9100.0
9,,,,
16,,,,0.0
16,,,32.0,1500.0
19,,,40.0,26000.0
22,10.0,1.0,40.0,25000.0
63,25.0,1.0,40.0,59400.0
58,80.0,,50.0,119500.0
72,,,,13100.0
47,,,,0.0
30,10.0,1.0,30.0,18000.0
80,,,,19200.0
61,,,,0.0
43,20.0,2.0,50.0,40000.0
56,30.0,2.0,20.0,28000.0
41,30.0,1.0,40.0,26000.0
72,,,,9000.0
73,,,8.0,83000.0
2,,,,
93,,,,15000.0
19,,,,0.0
26,5.0,,16.0,800.0
51,30.0,2.0,50.0,45000.0
22,,,,9300.0
79,,,,30700.0
70,,,,10800.0
73,,,10.0,57500.0
14,,,,
65,,,,25000.0
64,,,,0.0
19,,,20.0,1400.0
23,30.0,1.0,16.0,4200.0
58,45.0,1.0,40.0,25000.0
10,,,,
4,,,,
11,,,,
73,,,20.0,123100.0
58,,,55.0,63800.0
25,30.0,1.0,40.0,17000.0
42,,,,14400.0
49,5.0,1.0,50.0,70270.0
26,,,,11000.0
6,,,,
51,30.0,1.0,28.0,5200.0
59,,,,9700.0
59,15.0,1.0,52.0,26000.0
19,5.0,1.0,20.0,4000.0
6,,,,
81,,,,5600.0
50,25.0,1.0,25.0,50000.0
56,15.0,1.0,72.0,18900.0
13,,,,
23,,,,4800.0
45,,,,0.0
56,15.0,1.0,40.0,27900.0
11,,,,
66,,,,15000.0
77,,,,94700.0
40,20.0,1.0,30.0,22000.0
37,20.0,1.0,40.0,66000.0
7,,,,
70,,,,38000.0
82,,,,15340.0
47,,,8.0,3000.0
50,154.0,1.0,60.0,60000.0
63,,,,32400.0
93,,,,21600.0
44,20.0,1.0,28.0,14800.0
44,20.0,1.0,40.0,54000.0
56,154.0,1.0,50.0,32000.0
17,,,50.0,17500.0
63,,,,29000.0
30,10.0,1.0,40.0,18000.0
43,50.0,2.0,50.0,75000.0
13,,,,
10,,,,
87,,,,29110.0
21,30.0,1.0,26.0,7700.0
17,,,,0.0
28,15.0,1.0,40.0,25800.0
81,,,,28300.0
60,,,,5400.0
25,,,,7700.0
83,,,,35900.0
25,10.0,1.0,46.0,15000.0
10,,,,
67,,,,8400.0
67,,,,11400.0
10,,,,
2,,,,
5,,,,
60,20.0,1.0,40.0,58000.0
32,30.0,1.0,40.0,25000.0
20,,,,150.0
16,,,,0.0
81,,,,39300.0
45,,,,0.0
28,10.0,1.0,60.0,60000.0
63,,,,12100.0
63,30.0,1.0,40.0,30000.0
9,,,,
12,,,,
34,20.0,1.0,35.0,82000.0
65,30.0,1.0,20.0,17000.0
78,20.0,1.0,12.0,141000.0
93,,,,18700.0
18,,,16.0,1150.0
11,,,,
62,20.0,1.0,40.0,30000.0
2,,,,
50,,,,43000.0
55,,,,14200.0
2,,,,
83,,,,22100.0
74,,,,8000.0
3,,,,
29,20.0,1.0,50.0,128000.0
29,,,,0.0
13,,,,
63,60.0,1.0,50.0,61000.0
48,,,,0.0
10,,,,
15,,,,0.0
26,60.0,3.0,40.0,30000.0
8,,,,
3,,,,
22,20.0,1.0,37.0,40000.0
46,25.0,1.0,45.0,106000.0
0,,,,
27,,,40.0,32000.0
10,,,,
21,,,36.0,1300.0
78,,,,14100.0
21,,,55.0,1700.0
48,30.0,1.0,40.0,50000.0
37,45.0,1.0,40.0,56000.0
31,30.0,1.0,40.0,37000.0
63,30.0,1.0,40.0,26000.0
10,,,,
0,,,,
93,,,,20400.0
40,50.0,1.0,40.0,80000.0
5,,,,
21,5.0,1.0,30.0,16000.0
11,,,,
8,,,,
22,,,,0.0
71,15.0,1.0,20.0,53100.0
9,,,,
47,5.0,2.0,36.0,87000.0
42,45.0,1.0,40.0,64000.0
34,,,,9300.0
27,154.0,1.0,50.0,65000.0
66,20.0,1.0,45.0,110000.0
1,,,,
36,50.0,1.0,40.0,5000.0
30,95.0,1.0,55.0,52000.0
46,60.0,1.0,48.0,60000.0
19,15.0,1.0,40.0,22000.0
19,,,40.0,8500.0
82,,,,14200.0
43,15.0,1.0,40.0,310000.0
65,,,,13640.0
30,3.0,2.0,60.0,35000.0
35,15.0,1.0,55.0,50000.0
71,,,,11100.0
35,,,,10800.0
40,,,,0.0
20,20.0,10.0,40.0,18500.0
47,35.0,2.0,40.0,101600.0
59,30.0,1.0,43.0,56470.0
31,20.0,1.0,40.0,44400.0
62,10.0,1.0,40.0,40000.0
66,,,,24400.0
66,,,,10000.0
15,,,,920.0
65,,,,29000.0
57,,,,4200.0
5,,,,
68,,,,20000.0
74,,,,42400.0
20,20.0,1.0,26.0,18000.0
2,,,,
72,,,,18800.0
3,,,,
46,30.0,2.0,92.0,55000.0
75,,,,30600.0
32,25.0,1.0,36.0,48200.0
12,,,,
81,,,,44200.0
73,,,,13200.0
35,,,,0.0
58,20.0,1.0,50.0,175000.0
26,30.0,1.0,50.0,10000.0
10,,,,
76,,,,23300.0
12,,,,
49,20.0,,38.0,16800.0
35,15.0,1.0,45.0,49040.0
1,,,,
76,,,,107500.0
24,,,40.0,870.0
26,10.0,1.0,40.0,36500.0
47,30.0,1.0,40.0,87000.0
34,,,35.0,16000.0
3,,,,
30,10.0,1.0,45.0,69000.0
12,,,,
32,10.0,1.0,45.0,55000.0
15,,,,0.0
25,80.0,2.0,30.0,24000.0
54,,,,9300.0
71,35.0,1.0,40.0,49080.0
42,25.0,1.0,45.0,40000.0
54,,,35.0,30000.0
16,,,,0.0
93,,,,15400.0
13,,,,
27,5.0,1.0,60.0,42000.0
12,,,,
35,10.0,1.0,45.0,26000.0
27,27.0,1.0,40.0,67900.0
70,,,,22800.0
13,,,,
76,,,,64480.0
93,,,,9600.0
18,,,,0.0
72,30.0,1.0,40.0,45200.0
72,,,,26300.0
72,,,,79400.0
53,,,,0.0
60,15.0,1.0,35.0,14500.0
62,26.0,1.0,50.0,66060.0
14,,,,
22,,,,6000.0
35,15.0,1.0,40.0,25000.0
5,,,,
51,30.0,1.0,40.0,11300.0
40,30.0,1.0,40.0,70000.0
18,,,,5500.0
3,,,,
26,20.0,1.0,40.0,18000.0
63,10.0,1.0,40.0,40000.0
58,,,,10100.0
57,20.0,2.0,20.0,7000.0
29,,,,0.0
42,10.0,1.0,72.0,58600.0
57,,,,19900.0
76,,,,31300.0
85,,,,14400.0
58,,,,2300.0
49,,,,12000.0
93,,,,25800.0
60,,,,10000.0
66,,,,49900.0
86,,,,10400.0
83,,,,33500.0
40,5.0,1.0,40.0,24900.0
77,,,,3400.0
31,5.0,1.0,40.0,23100.0
73,,,,6000.0
52,25.0,1.0,40.0,76000.0
54,,,,7200.0
16,,,15.0,750.0
21,,,4.0,2000.0
77,,,,16500.0
46,10.0,1.0,40.0,30000.0
9,,,,
31,,,,0.0
5,,,,
22,15.0,,35.0,10000.0
93,,,,93800.0
52,,,40.0,246500.0
9,,,,
55,,,,15100.0
44,10.0,1.0,45.0,85000.0
37,6.0,2.0,30.0,26200.0
4,,,,
80,,,,8000.0
50,60.0,1.0,40.0,32000.0
20,30.0,2.0,42.0,26000.0
17,15.0,1.0,20.0,1600.0
18,,,40.0,1100.0
36,,,,0.0
81,,,,57200.0
69,,,,9600.0
27,45.0,1.0,45.0,48000.0
83,,,,55700.0
36,10.0,1.0,60.0,50000.0
76,,,,16600.0
55,10.0,1.0,40.0,118000.0
70,,,,3000.0
40,15.0,1.0,38.0,12000.0
36,,,40.0,20000.0
83,,,,28600.0
52,10.0,1.0,32.0,21000.0
13,,,,
9,,,,
93,,,,16400.0
15,,,,0.0
13,,,,
56,,,50.0,24800.0
69,,,,41600.0
5,,,,
7,,,,
55,22.0,1.0,40.0,140400.0
70,,,,29600.0
54,15.0,1.0,40.0,24000.0
51,,,,9200.0
58,,,,62000.0
49,,,52.0,43000.0
57,,,40.0,69000.0
89,,,,35400.0
55,30.0,1.0,40.0,25700.0
50,,,,0.0
82,,,,13100.0
56,30.0,1.0,40.0,110500.0
18,,,,0.0
37,10.0,1.0,60.0,60000.0
14,,,,
93,,,,35000.0
74,5.0,1.0,16.0,24400.0
42,20.0,1.0,40.0,60000.0
18,,,,0.0
63,1.0,1.0,40.0,98000.0
60,,,,17000.0
30,20.0,1.0,40.0,55000.0
28,5.0,1.0,40.0,34000.0
19,,,,0.0
63,25.0,1.0,40.0,42020.0
65,,,,49700.0
27,,,40.0,4000.0
39,30.0,1.0,35.0,65000.0
93,,,,0.0
59,15.0,1.0,50.0,80000.0
43,30.0,1.0,40.0,10000.0
62,,,,59100.0
70,,,,13200.0
41,35.0,1.0,29.0,20000.0
75,,,,85500.0
16,,,,0.0
28,,,,0.0
14,,,,
74,,,,42300.0
0,,,,
54,20.0,1.0,40.0,69100.0
57,,,,38400.0
75,30.0,1.0,30.0,22500.0
15,,,,0.0
67,,,,0.0
64,,,40.0,17700.0
34,40.0,1.0,40.0,19000.0
51,25.0,1.0,60.0,25600.0
68,,,,8000.0
37,45.0,1.0,40.0,30400.0
42,,,,0.0
78,,,,43760.0
10,,,,
3,,,,
32,20.0,1.0,35.0,25000.0
56,,,,54800.0
33,,,,0.0
76,,,,9600.0
27,30.0,1.0,55.0,40000.0
14,,,,
36,30.0,1.0,60.0,60000.0
37,,,,0.0
29,60.0,1.0,60.0,52000.0
9,,,,
69,,,,17300.0
75,,,,28700.0
20,10.0,1.0,20.0,12000.0
51,,,,24800.0
4,,,,
67,10.0,,1.0,710.0
54,5.0,1.0,40.0,33000.0
72,,,,0.0
9,,,,
44,15.0,1.0,25.0,6800.0
18,,,,0.0
47,15.0,1.0,40.0,45000.0
25,45.0,1.0,40.0,35000.0
49,,,,9600.0
15,,,,0.0
3,,,,
32,60.0,1.0,30.0,19000.0
57,,,40.0,15500.0
78,,,,46500.0
49,50.0,1.0,48.0,120000.0
49,30.0,2.0,40.0,35300.0
78,,,,12100.0
81,,,,11030.0
33,,,,8200.0
61,40.0,1.0,40.0,54000.0
8,,,,
44,12.0,1.0,40.0,35000.0
60,,,25.0,64500.0
64,,,,124000.0
15,,,,660.0
71,35.0,1.0,20.0,22600.0
12,,,,
88,,,,46000.0
37,,,,9600.0
16,,,24.0,1200.0
19,,,,0.0
47,,,,1000.0
20,,,,0.0
21,,,40.0,700.0
9,,,,
61,60.0,1.0,48.0,53000.0
32,,,55.0,40000.0
61,,,,14200.0
29,25.0,1.0,40.0,42500.0
4,,,,
