AgeInYears,TravelTimeToWorkInMinutes,NumberOfPeopleInCarpool,HoursWorkedWeeklyInPastYear,TotalIncomeInDollars
50,40.0,1.0,40.0,65000.0
4,,,,
3,,,,
52,,,,0.0
52,20.0,,30.0,25000.0
38,30.0,1.0,40.0,42200.0
43,,,40.0,18000.0
25,10.0,1.0,24.0,10600.0
69,,,,44140.0
53,24.0,1.0,40.0,15000.0
44,,,,0.0
34,15.0,1.0,40.0,56000.0
6,,,,
35,25.0,1.0,36.0,84000.0
39,10.0,2.0,50.0,125000.0
53,30.0,1.0,45.0,94000.0
74,,,,33600.0
49,20.0,1.0,40.0,146000.0
28,15.0,1.0,40.0,20100.0
73,,,,17900.0
16,,,,0.0
78,,,,308400.0
84,,,,18800.0
92,,,,15000.0
13,,,,
77,,,,37200.0
31,5.0,1.0,40.0,60000.0
72,,,,66000.0
64,,,,32000.0
57,,,40.0,50000.0
27,50.0,2.0,40.0,60000.0
80,,,,25700.0
52,35.0,1.0,50.0,28000.0
48,,,,0.0
95,,,,49500.0
70,15.0,1.0,40.0,81000.0
54,,,40.0,50000.0
10,,,,
69,,,,49200.0
55,,,,7800.0
33,60.0,1.0,20.0,12000.0
65,,,,40000.0
68,,,,39800.0
18,,,,0.0
56,30.0,1.0,40.0,50000.0
3,,,,
75,15.0,,40.0,82400.0
44,25.0,1.0,72.0,100000.0
1,,,,
47,20.0,1.0,40.0,54000.0
27,,,,-1700.0
57,20.0,1.0,40.0,313900.0
19,,,40.0,5000.0
79,,,,0.0
78,,,,47000.0
29,30.0,3.0,40.0,80000.0
23,60.0,1.0,30.0,18000.0
30,5.0,1.0,60.0,24000.0
20,10.0,,19.0,6100.0
46,45.0,1.0,45.0,121000.0
42,20.0,1.0,50.0,102000.0
70,,,,43020.0
11,,,,
53,20.0,,26.0,25000.0
38,45.0,1.0,40.0,35400.0
95,,,,21200.0
42,,,,0.0
56,2.0,1.0,40.0,37000.0
12,,,,
42,60.0,1.0,48.0,390000.0
51,2.0,2.0,60.0,175000.0
61,45.0,1.0,50.0,100000.0
60,,,,38000.0
43,,,,12700.0
32,25.0,1.0,40.0,72800.0
47,15.0,1.0,40.0,195000.0
15,,,,9360.0
41,15.0,2.0,40.0,50000.0
68,20.0,1.0,40.0,187600.0
3,,,,
32,7.0,1.0,25.0,6000.0
59,,,,0.0
82,,,,50100.0
29,145.0,,40.0,65000.0
54,10.0,1.0,40.0,40000.0
86,,,,14400.0
22,5.0,,40.0,20000.0
4,,,,
54,60.0,1.0,40.0,18800.0
26,,,14.0,3300.0
16,,,,0.0
92,,,,1600.0
50,,,,0.0
25,5.0,1.0,25.0,3000.0
7,,,,
63,40.0,1.0,40.0,35000.0
19,3.0,1.0,15.0,9000.0
41,25.0,1.0,20.0,420000.0
51,20.0,1.0,45.0,80000.0
40,,,,0.0
2,,,,
19,20.0,3.0,10.0,2100.0
19,,,,100.0
69,,,,2600.0
41,45.0,1.0,40.0,7700.0
87,,,,11500.0
53,15.0,,24.0,45000.0
13,,,,
26,30.0,1.0,35.0,27900.0
66,,,70.0,33000.0
40,15.0,1.0,40.0,45000.0
20,,,22.0,4000.0
62,,,,24100.0
63,40.0,3.0,40.0,64900.0
46,45.0,1.0,40.0,43000.0
39,40.0,,40.0,75150.0
25,,,40.0,9000.0
18,,,,0.0
17,,,,0.0
6,,,,
47,20.0,1.0,40.0,24000.0
16,,,,0.0
1,,,,
85,,,,24100.0
15,,,,0.0
39,10.0,1.0,40.0,80000.0
23,10.0,1.0,40.0,23000.0
79,4.0,1.0,40.0,421000.0
5,,,,
74,,,,12500.0
9,,,,
4,,,,
25,20.0,,35.0,19000.0
78,,,,54800.0
62,45.0,2.0,40.0,55000.0
44,90.0,1.0,40.0,48000.0
16,,,16.0,890.0
66,,,60.0,66000.0
7,,,,
51,5.0,1.0,56.0,105000.0
48,,,,0.0
34,,,,0.0
33,40.0,1.0,36.0,86000.0
30,30.0,1.0,50.0,75000.0
56,,,20.0,3000.0
65,,,,19500.0
26,20.0,2.0,24.0,9000.0
73,,,,72000.0
92,,,,3600.0
2,,,,
69,,,,15600.0
70,,,,22000.0
65,45.0,,15.0,70200.0
29,6.0,1.0,44.0,36000.0
43,30.0,1.0,70.0,80000.0
16,,,,0.0
17,,,,12000.0
52,50.0,1.0,40.0,45500.0
82,,,,7900.0
45,10.0,1.0,10.0,30000.0
22,,,10.0,10400.0
69,20.0,1.0,1.0,63200.0
52,20.0,1.0,40.0,65000.0
5,,,,
43,10.0,1.0,50.0,32000.0
53,,,,0.0
43,30.0,1.0,40.0,11000.0
52,,,,9100.0
85,,,,44600.0
18,15.0,1.0,12.0,3500.0
77,,,,24780.0
37,,,,0.0
72,,,,39270.0
55,,,,20000.0
22,8.0,1.0,50.0,63000.0
31,,,30.0,80000.0
86,,,,30000.0
75,,,,22590.0
35,15.0,1.0,40.0,45000.0
28,30.0,1.0,40.0,27500.0
60,40.0,2.0,40.0,55000.0
30,5.0,1.0,40.0,25800.0
8,,,,
72,,,,12000.0
67,,,30.0,14900.0
39,30.0,4.0,50.0,50000.0
60,25.0,1.0,44.0,91000.0
69,,,,23200.0
82,,,,29400.0
60,,,,0.0
95,,,,50400.0
71,,,,24660.0
65,,,20.0,35000.0
43,10.0,1.0,30.0,474000.0
68,,,20.0,154200.0
45,30.0,1.0,40.0,41000.0
57,20.0,2.0,40.0,30000.0
34,,,8.0,2000.0
16,,,,0.0
50,30.0,2.0,30.0,35500.0
51,2.0,2.0,50.0,70000.0
31,45.0,1.0,40.0,54000.0
33,5.0,1.0,48.0,30000.0
33,25.0,1.0,40.0,53000.0
32,,,,8400.0
12,,,,
41,30.0,1.0,40.0,36000.0
19,20.0,1.0,40.0,24000.0
25,5.0,1.0,65.0,22800.0
24,15.0,1.0,40.0,47000.0
17,,,,0.0
38,15.0,1.0,25.0,400.0
49,15.0,1.0,40.0,24000.0
4,,,,
68,30.0,1.0,40.0,160000.0
24,60.0,2.0,40.0,30000.0
61,,,,0.0
65,,,,50220.0
9,,,,
59,30.0,1.0,40.0,88000.0
62,30.0,1.0,45.0,17000.0
47,7.0,1.0,37.0,65000.0
37,20.0,1.0,40.0,25000.0
47,45.0,1.0,40.0,72000.0
62,45.0,1.0,20.0,30000.0
51,40.0,1.0,21.0,12000.0
46,50.0,1.0,40.0,120000.0
31,25.0,1.0,40.0,42000.0
38,10.0,1.0,60.0,37000.0
73,,,,8300.0
92,,,,6300.0
69,,,,16800.0
61,20.0,,40.0,43200.0
28,5.0,1.0,40.0,120000.0
46,12.0,1.0,40.0,50000.0
69,,,,17400.0
59,,,20.0,16200.0
54,25.0,1.0,56.0,73000.0
38,15.0,2.0,40.0,87000.0
62,15.0,1.0,40.0,15500.0
90,,,,29200.0
20,,,28.0,9200.0
64,60.0,,40.0,34000.0
66,,,,28000.0
6,,,,
76,,,,26300.0
81,,,,12300.0
20,18.0,1.0,19.0,1800.0
25,20.0,1.0,40.0,25000.0
88,,,,21900.0
20,10.0,,19.0,4000.0
77,,,,39000.0
12,,,,
53,60.0,1.0,20.0,6000.0
15,,,,0.0
35,60.0,3.0,40.0,60000.0
16,,,,0.0
40,145.0,,20.0,6000.0
21,5.0,1.0,15.0,20000.0
40,90.0,2.0,40.0,30000.0
59,40.0,1.0,55.0,67000.0
68,,,,67500.0
63,,,,48200.0
7,,,,
44,60.0,1.0,40.0,73000.0
43,,,,0.0
25,,,,0.0
84,,,,4900.0
50,5.0,,40.0,43900.0
12,,,,
56,60.0,,40.0,22400.0
24,4.0,1.0,55.0,60000.0
56,,,,54000.0
62,,,,22310.0
51,,,,0.0
95,,,,12000.0
24,15.0,1.0,40.0,50000.0
19,30.0,1.0,40.0,24100.0
46,30.0,1.0,50.0,90200.0
46,,,,0.0
58,,,,0.0
50,,,,0.0
0,,,,
82,,,,13000.0
9,,,,
28,,,40.0,14900.0
40,20.0,1.0,40.0,55000.0
38,10.0,1.0,36.0,38000.0
31,25.0,1.0,55.0,100000.0
4,,,,
55,50.0,1.0,40.0,80000.0
52,10.0,1.0,40.0,85900.0
73,60.0,,22.0,32750.0
37,25.0,1.0,40.0,70000.0
47,5.0,1.0,40.0,81000.0
53,30.0,1.0,40.0,70100.0
55,25.0,1.0,40.0,85000.0
46,30.0,1.0,40.0,40000.0
4,,,,
70,40.0,1.0,25.0,29600.0
12,,,,
70,,,,41280.0
40,20.0,,5.0,560.0
21,,,40.0,2800.0
18,,,35.0,5000.0
29,5.0,,40.0,34000.0
16,,,,0.0
46,20.0,1.0,55.0,148000.0
25,10.0,1.0,40.0,41600.0
45,25.0,1.0,50.0,75000.0
7,,,,
60,145.0,1.0,40.0,53000.0
69,,,,61500.0
86,,,,10000.0
20,15.0,2.0,40.0,8000.0
69,,,,16740.0
56,,,,35100.0
25,,,,0.0
39,10.0,2.0,40.0,93000.0
60,30.0,1.0,15.0,16800.0
5,,,,
57,,,,4000.0
65,,,,0.0
54,30.0,1.0,40.0,30000.0
11,,,,
34,3.0,1.0,48.0,50000.0
66,20.0,1.0,52.0,35000.0
2,,,,
48,60.0,,40.0,35000.0
78,,,,0.0
68,20.0,1.0,40.0,686600.0
60,17.0,2.0,32.0,22000.0
46,,,99.0,28000.0
55,30.0,1.0,8.0,154020.0
17,,,,0.0
24,40.0,1.0,40.0,30000.0
45,90.0,2.0,40.0,62000.0
30,20.0,1.0,40.0,18700.0
70,20.0,2.0,50.0,25000.0
67,,,,7000.0
65,,,,12000.0
13,,,,
42,3.0,1.0,40.0,48310.0
20,20.0,,40.0,13300.0
48,10.0,1.0,40.0,68800.0
51,,,40.0,390000.0
0,,,,
28,90.0,2.0,15.0,9000.0
72,,,,70000.0
75,,,,36000.0
10,,,,
70,,,,24200.0
41,5.0,1.0,40.0,25000.0
34,25.0,1.0,45.0,52000.0
15,,,,0.0
57,,,,2000.0
66,,,,31000.0
6,,,,
65,45.0,3.0,38.0,137000.0
64,25.0,3.0,30.0,62100.0
26,5.0,,38.0,20000.0
69,5.0,2.0,15.0,10400.0
26,25.0,4.0,40.0,8200.0
34,25.0,1.0,50.0,123000.0
50,45.0,1.0,45.0,35600.0
72,,,,29400.0
42,,,,0.0
48,5.0,1.0,5.0,396000.0
42,10.0,3.0,40.0,50000.0
82,,,,7200.0
56,11.0,1.0,40.0,63100.0
71,,,,56920.0
31,30.0,1.0,60.0,40000.0
26,,,,14000.0
24,30.0,1.0,45.0,70000.0
50,,,40.0,36400.0
74,,,,0.0
71,25.0,1.0,40.0,71000.0
25,8.0,1.0,35.0,5000.0
36,,,40.0,830.0
64,20.0,1.0,56.0,130000.0
19,30.0,1.0,15.0,2500.0
57,15.0,1.0,40.0,45000.0
30,5.0,,40.0,30000.0
17,15.0,3.0,14.0,6000.0
17,,,,0.0
75,,,,26400.0
69,15.0,1.0,16.0,11400.0
6,,,,
51,,,30.0,140300.0
33,20.0,1.0,3.0,27200.0
2,,,,
21,20.0,4.0,80.0,10100.0
42,20.0,2.0,40.0,45000.0
54,45.0,3.0,40.0,80000.0
53,8.0,2.0,8.0,12400.0
41,,,,0.0
34,10.0,1.0,40.0,70100.0
62,15.0,1.0,37.0,36000.0
15,,,,10800.0
57,,,,840.0
53,40.0,1.0,40.0,40800.0
43,25.0,1.0,40.0,29200.0
31,60.0,2.0,40.0,31000.0
26,20.0,2.0,40.0,30000.0
45,,,,11000.0
79,,,,26000.0
21,,,40.0,2400.0
7,,,,
48,60.0,2.0,35.0,70000.0
23,45.0,1.0,20.0,20000.0
1,,,,
42,15.0,1.0,55.0,65000.0
42,45.0,,40.0,156000.0
39,20.0,2.0,40.0,7000.0
13,,,,
24,30.0,,50.0,24000.0
29,,,,0.0
72,,,,40500.0
55,20.0,1.0,38.0,59000.0
54,35.0,1.0,40.0,91000.0
62,45.0,1.0,35.0,108000.0
40,5.0,2.0,21.0,38400.0
25,6.0,1.0,50.0,70000.0
57,30.0,1.0,25.0,20000.0
22,2.0,1.0,20.0,8300.0
27,30.0,1.0,40.0,77000.0
27,15.0,1.0,40.0,6000.0
58,25.0,1.0,48.0,107000.0
21,10.0,1.0,40.0,27000.0
72,,,,49700.0
20,30.0,2.0,40.0,12500.0
25,8.0,1.0,40.0,25000.0
65,,,,5300.0
69,,,50.0,63000.0
35,,,,0.0
72,,,4.0,28900.0
81,,,,7200.0
18,5.0,,60.0,22800.0
27,15.0,2.0,60.0,60000.0
65,20.0,1.0,40.0,52900.0
32,25.0,1.0,60.0,32000.0
13,,,,
27,15.0,4.0,40.0,7000.0
79,,,,24100.0
26,5.0,,60.0,21600.0
1,,,,
74,,,,8400.0
52,90.0,1.0,50.0,116000.0
53,60.0,1.0,60.0,220000.0
76,,,,76800.0
57,,,,12000.0
67,,,40.0,58000.0
8,,,,
37,,,40.0,30000.0
36,,,,0.0
26,20.0,1.0,40.0,40000.0
9,,,,
73,,,,13600.0
50,,,32.0,1000.0
32,20.0,1.0,56.0,75000.0
87,,,,7700.0
34,,,40.0,40000.0
74,,,,22400.0
49,45.0,1.0,40.0,74000.0
59,10.0,1.0,50.0,170000.0
63,,,,0.0
48,30.0,1.0,32.0,23000.0
43,30.0,1.0,40.0,62000.0
20,3.0,1.0,72.0,60400.0
59,30.0,2.0,40.0,45000.0
41,,,,23800.0
42,20.0,1.0,40.0,40000.0
72,10.0,1.0,40.0,11000.0
65,,,45.0,72600.0
71,,,,17800.0
66,,,,9600.0
51,,,50.0,5100.0
56,10.0,1.0,40.0,50000.0
92,,,,40900.0
43,30.0,1.0,40.0,92000.0
24,25.0,2.0,35.0,17000.0
85,,,,13600.0
60,15.0,1.0,40.0,58500.0
24,60.0,,45.0,30000.0
16,,,,0.0
81,,,,0.0
3,,,,
86,,,,142100.0
78,,,,83900.0
95,,,,13200.0
14,,,,
37,45.0,,40.0,132500.0
87,,,,81700.0
67,,,35.0,83000.0
67,,,,17500.0
40,10.0,1.0,40.0,40000.0
40,,,12.0,37800.0
61,,,,12000.0
53,,,36.0,28000.0
72,,,15.0,31100.0
50,5.0,1.0,40.0,40000.0
23,40.0,,40.0,12100.0
10,,,,
63,,,10.0,7300.0
34,5.0,1.0,40.0,76000.0
76,,,,46000.0
63,35.0,2.0,50.0,201000.0
6,,,,
13,,,,
14,,,,
6,,,,
65,,,,38000.0
64,,,,177400.0
64,,,,24600.0
15,,,,0.0
41,5.0,1.0,50.0,160000.0
91,,,,17600.0
60,,,,0.0
29,10.0,,62.0,72000.0
49,8.0,1.0,8.0,36000.0
49,,,,9400.0
8,,,,
86,,,,18000.0
71,,,,114000.0
40,60.0,1.0,40.0,7600.0
68,,,10.0,72400.0
68,,,,18600.0
43,2.0,1.0,60.0,60000.0
95,,,,18000.0
24,20.0,,40.0,23800.0
33,,,,0.0
38,30.0,2.0,40.0,50000.0
47,,,60.0,12000.0
22,20.0,2.0,40.0,28700.0
24,10.0,1.0,35.0,25500.0
53,35.0,1.0,40.0,104000.0
73,,,,38700.0
11,,,,
38,5.0,1.0,35.0,23400.0
62,,,16.0,9200.0
53,,,5.0,280.0
27,30.0,1.0,40.0,77000.0
18,15.0,,8.0,600.0
47,10.0,1.0,40.0,96000.0
33,145.0,,21.0,18000.0
58,,,50.0,80000.0
27,,,30.0,62000.0
6,,,,
45,10.0,1.0,40.0,105000.0
66,20.0,1.0,30.0,227600.0
5,,,,
71,,,,36600.0
51,15.0,1.0,40.0,48000.0
78,,,,14600.0
30,,,,18000.0
64,,,,10200.0
42,35.0,3.0,30.0,21650.0
81,,,30.0,8600.0
58,35.0,2.0,45.0,120000.0
41,30.0,2.0,50.0,84000.0
0,,,,
60,,,40.0,110000.0
51,15.0,1.0,30.0,18300.0
63,,,,7700.0
9,,,,
45,40.0,1.0,40.0,153000.0
59,30.0,1.0,40.0,62000.0
19,,,20.0,1600.0
75,,,,14350.0
4,,,,
69,,,,52600.0
50,15.0,2.0,40.0,40000.0
5,,,,
25,45.0,1.0,55.0,60000.0
59,30.0,1.0,37.0,40000.0
76,,,,12500.0
63,10.0,1.0,40.0,85000.0
60,,,,11000.0
27,2.0,,40.0,27000.0
71,,,,73200.0
8,,,,
42,30.0,1.0,40.0,130800.0
8,,,,
59,,,14.0,1000.0
50,5.0,1.0,30.0,32000.0
47,,,,0.0
36,,,,16000.0
3,,,,
25,60.0,1.0,15.0,17900.0
59,10.0,,27.0,62000.0
64,,,,14500.0
10,,,,
45,,,,0.0
10,,,,
61,,,40.0,26000.0
78,,,,9200.0
12,,,,
8,,,,
23,45.0,1.0,40.0,45000.0
45,30.0,1.0,45.0,48800.0
70,100.0,,18.0,17300.0
18,20.0,1.0,12.0,2400.0
75,30.0,2.0,99.0,108000.0
40,10.0,1.0,40.0,85000.0
57,45.0,3.0,40.0,31000.0
69,,,,7500.0
90,,,,17300.0
33,,,43.0,29000.0
70,,,,24900.0
72,,,,11000.0
66,30.0,1.0,5.0,36300.0
59,60.0,,40.0,62000.0
34,,,,0.0
49,20.0,1.0,35.0,42000.0
46,,,40.0,100000.0
20,40.0,1.0,25.0,600.0
60,,,,30000.0
24,25.0,1.0,40.0,10000.0
39,20.0,1.0,40.0,43000.0
41,45.0,1.0,60.0,80000.0
18,35.0,1.0,40.0,42000.0
65,25.0,1.0,50.0,121200.0
36,45.0,1.0,45.0,80000.0
72,,,,9600.0
30,,,40.0,23300.0
91,,,,9000.0
89,,,,48000.0
54,45.0,1.0,32.0,30000.0
59,30.0,1.0,40.0,80000.0
66,,,,46500.0
63,,,,30000.0
43,60.0,,15.0,40600.0
57,15.0,1.0,40.0,52000.0
66,145.0,,60.0,36000.0
71,,,,89800.0
73,,,,44410.0
34,,,,0.0
63,,,,2400.0
68,,,,79900.0
79,,,,8400.0
72,45.0,1.0,40.0,71500.0
53,90.0,,40.0,63000.0
56,,,,0.0
5,,,,
31,145.0,5.0,40.0,36000.0
72,5.0,,36.0,60300.0
89,,,,33600.0
3,,,,
47,15.0,1.0,48.0,117300.0
54,,,,0.0
21,60.0,1.0,20.0,15000.0
56,35.0,1.0,24.0,70000.0
32,30.0,1.0,60.0,54200.0
67,15.0,1.0,40.0,36000.0
63,30.0,1.0,40.0,80000.0
6,,,,
33,15.0,1.0,35.0,18000.0
27,50.0,2.0,40.0,50000.0
41,15.0,1.0,40.0,146000.0
49,45.0,3.0,56.0,120000.0
69,,,,0.0
66,,,16.0,17700.0
60,20.0,1.0,40.0,79000.0
30,,,,0.0
50,,,,0.0
42,3.0,1.0,25.0,22000.0
21,30.0,,40.0,36000.0
0,,,,
31,45.0,2.0,40.0,32000.0
48,,,,0.0
47,90.0,,24.0,11500.0
62,,,,20000.0
69,,,,10500.0
39,20.0,1.0,40.0,30000.0
18,15.0,1.0,20.0,670.0
62,12.0,1.0,50.0,30000.0
56,35.0,1.0,30.0,23000.0
66,,,,12000.0
47,,,40.0,84000.0
15,,,,1000.0
42,20.0,1.0,50.0,115000.0
64,20.0,1.0,5.0,450.0
31,5.0,1.0,45.0,52000.0
19,15.0,1.0,20.0,8000.0
49,,,40.0,65000.0
37,15.0,1.0,40.0,80020.0
91,,,,0.0
35,,,,0.0
22,30.0,2.0,40.0,30000.0
11,,,,
82,,,,270.0
68,,,,266000.0
54,40.0,1.0,40.0,48000.0
79,,,,15000.0
61,45.0,1.0,60.0,190400.0
68,,,,5100.0
7,,,,
68,5.0,1.0,15.0,24710.0
35,20.0,1.0,20.0,30000.0
26,40.0,1.0,43.0,45300.0
11,,,,
29,25.0,1.0,40.0,66000.0
30,15.0,1.0,40.0,90000.0
20,15.0,,35.0,15000.0
23,20.0,1.0,40.0,10000.0
71,20.0,2.0,35.0,76600.0
59,5.0,1.0,40.0,75000.0
20,40.0,1.0,50.0,36000.0
72,,,,21800.0
68,,,,95600.0
59,,,36.0,19600.0
17,,,,0.0
53,10.0,1.0,48.0,92800.0
18,,,,0.0
58,15.0,1.0,40.0,61000.0
46,15.0,1.0,40.0,30000.0
18,,,,0.0
52,20.0,2.0,40.0,60000.0
27,7.0,1.0,40.0,30000.0
43,25.0,1.0,36.0,103000.0
42,55.0,1.0,40.0,51000.0
95,,,,27810.0
49,40.0,1.0,40.0,95000.0
80,,,,11500.0
38,15.0,,40.0,85000.0
3,,,,
14,,,,
41,90.0,1.0,45.0,75000.0
11,,,,
85,,,,11000.0
4,,,,
56,20.0,1.0,40.0,90600.0
32,15.0,1.0,40.0,30000.0
45,15.0,1.0,36.0,125000.0
41,,,,700.0
58,50.0,1.0,65.0,69200.0
46,20.0,1.0,40.0,120000.0
27,,,40.0,52000.0
63,,,,0.0
46,20.0,1.0,40.0,50000.0
54,2.0,,40.0,30000.0
16,,,,0.0
63,20.0,1.0,40.0,41800.0
63,,,,3500.0
22,100.0,1.0,40.0,26400.0
83,,,,13800.0
27,10.0,,40.0,38000.0
71,,,,9200.0
24,,,,0.0
17,15.0,,25.0,5000.0
70,,,,21000.0
17,45.0,1.0,15.0,500.0
70,20.0,1.0,40.0,65540.0
68,10.0,1.0,40.0,51700.0
50,30.0,1.0,50.0,60000.0
43,5.0,,5.0,2400.0
45,30.0,1.0,45.0,75000.0
50,,,25.0,1000.0
7,,,,
48,20.0,1.0,44.0,110000.0
22,,,,0.0
28,15.0,1.0,40.0,20000.0
58,15.0,1.0,40.0,58800.0
89,,,,17600.0
57,30.0,5.0,40.0,91000.0
26,10.0,1.0,44.0,88000.0
66,12.0,1.0,20.0,30000.0
56,15.0,1.0,40.0,25000.0
56,3.0,2.0,40.0,20000.0
20,45.0,2.0,25.0,5000.0
40,10.0,2.0,32.0,40000.0
68,,,,16800.0
50,10.0,1.0,45.0,80030.0
57,,,,1800.0
73,,,,6400.0
85,,,,5800.0
3,,,,
35,45.0,1.0,55.0,53000.0
95,,,,9200.0
32,30.0,1.0,50.0,50000.0
87,,,,10800.0
49,10.0,1.0,50.0,110000.0
33,,,,0.0
83,,,,13000.0
71,20.0,2.0,40.0,54400.0
32,,,,0.0
54,40.0,1.0,10.0,30000.0
76,,,,47600.0
62,,,,2400.0
70,,,,32600.0
5,,,,
50,60.0,3.0,40.0,27000.0
10,,,,
41,30.0,1.0,40.0,103000.0
24,3.0,1.0,70.0,6000.0
81,,,,170500.0
14,,,,
10,,,,
58,,,,0.0
54,10.0,1.0,40.0,60000.0
14,,,,
20,10.0,2.0,40.0,50000.0
70,,,,43300.0
47,,,,8000.0
10,,,,
28,20.0,1.0,60.0,80000.0
80,,,,39600.0
22,40.0,1.0,40.0,31000.0
24,2.0,,60.0,24000.0
10,,,,
54,45.0,,45.0,66000.0
38,30.0,1.0,40.0,45000.0
62,50.0,1.0,37.0,46300.0
33,25.0,1.0,36.0,45000.0
39,3.0,2.0,45.0,38000.0
13,,,,
11,,,,
79,30.0,1.0,40.0,70000.0
58,20.0,2.0,40.0,94500.0
57,15.0,1.0,20.0,7200.0
59,,,,66000.0
66,,,,15900.0
17,,,,0.0
3,,,,
39,40.0,2.0,50.0,317000.0
0,,,,
60,30.0,1.0,80.0,109600.0
71,,,40.0,127600.0
68,,,,296600.0
70,,,,20900.0
76,,,,36000.0
12,,,,
61,145.0,,40.0,60000.0
3,,,,
34,,,40.0,58000.0
36,10.0,,70.0,24000.0
33,,,,0.0
75,,,,10800.0
11,,,,
43,,,,15100.0
70,,,,50600.0
2,,,,
50,30.0,1.0,40.0,45000.0
65,,,35.0,49000.0
59,,,,42000.0
77,,,,19700.0
70,10.0,5.0,30.0,51000.0
10,,,,
38,12.0,1.0,40.0,12000.0
20,45.0,1.0,8.0,5700.0
55,20.0,1.0,40.0,80000.0
45,60.0,2.0,45.0,75000.0
13,,,,
53,,,70.0,129800.0
54,,,,2300.0
42,50.0,1.0,50.0,390000.0
58,145.0,1.0,40.0,38650.0
7,,,,
60,90.0,1.0,40.0,55000.0
59,20.0,1.0,40.0,68000.0
10,,,,
20,30.0,1.0,30.0,14200.0
61,,,,82000.0
3,,,,
45,20.0,1.0,40.0,25000.0
39,,,,0.0
57,30.0,1.0,40.0,125000.0
51,,,,26000.0
44,5.0,,40.0,24000.0
74,,,,43300.0
8,,,,
51,35.0,1.0,40.0,66000.0
65,15.0,,45.0,33600.0
22,30.0,1.0,20.0,10000.0
69,,,40.0,150000.0
73,,,,1950.0
80,,,,66600.0
11,,,,
48,30.0,,70.0,390000.0
53,15.0,1.0,38.0,41000.0
28,,,40.0,45010.0
30,10.0,1.0,35.0,30000.0
47,10.0,1.0,17.0,15100.0
17,,,,0.0
30,45.0,1.0,40.0,27400.0
95,,,,26400.0
13,,,,
54,15.0,1.0,40.0,42000.0
67,10.0,1.0,40.0,54500.0
76,20.0,1.0,40.0,70130.0
33,15.0,1.0,46.0,67000.0
57,20.0,1.0,40.0,24000.0
32,10.0,1.0,48.0,58000.0
73,,,,190000.0
65,,,,7900.0
56,15.0,1.0,40.0,140000.0
78,,,,81020.0
35,25.0,1.0,40.0,100000.0
21,,,,0.0
31,30.0,1.0,40.0,45000.0
47,15.0,1.0,50.0,80000.0
23,15.0,1.0,40.0,20000.0
66,,,,10900.0
72,,,,3600.0
37,30.0,2.0,40.0,92000.0
21,,,20.0,1700.0
11,,,,
44,45.0,1.0,40.0,48000.0
69,,,,318700.0
86,,,,26400.0
72,,,,21800.0
64,,,,10100.0
9,,,,
22,15.0,1.0,40.0,24000.0
32,45.0,1.0,40.0,5800.0
39,,,,0.0
1,,,,
46,,,,0.0
54,30.0,1.0,40.0,35500.0
0,,,,
11,,,,
31,45.0,1.0,50.0,48000.0
54,,,20.0,36000.0
54,45.0,1.0,15.0,135000.0
74,,,,5400.0
41,8.0,2.0,40.0,117000.0
42,30.0,1.0,40.0,600.0
75,,,,44010.0
25,2.0,1.0,40.0,30000.0
19,,,,0.0
66,30.0,,40.0,55400.0
74,60.0,2.0,32.0,35600.0
31,,,,0.0
82,,,,62200.0
75,,,,1400.0
4,,,,
67,,,,20000.0
0,,,,
10,,,,
55,5.0,1.0,40.0,34300.0
39,30.0,4.0,40.0,56000.0
76,60.0,2.0,32.0,36200.0
9,,,,
7,,,,
67,,,,172700.0
51,5.0,1.0,50.0,58000.0
64,,,,70100.0
55,10.0,1.0,8.0,100.0
41,,,,0.0
16,10.0,2.0,19.0,3000.0
20,60.0,,20.0,11200.0
28,30.0,,40.0,25000.0
69,,,,75150.0
17,15.0,,36.0,8300.0
8,,,,
2,,,,
42,5.0,1.0,40.0,50000.0
34,30.0,2.0,99.0,75000.0
66,,,,109840.0
50,45.0,2.0,38.0,10000.0
42,16.0,2.0,20.0,58000.0
87,,,,24000.0
23,10.0,,60.0,72000.0
0,,,,
95,,,,42150.0
41,30.0,1.0,40.0,92000.0
81,,,,71000.0
38,30.0,1.0,45.0,74000.0
25,15.0,1.0,40.0,35000.0
43,10.0,1.0,40.0,35000.0
3,,,,
76,,,,2500.0
35,,,20.0,15000.0
83,,,,17900.0
20,5.0,1.0,40.0,25000.0
36,8.0,1.0,50.0,80000.0
89,,,,25800.0
11,,,,
21,15.0,1.0,55.0,27000.0
3,,,,
59,10.0,1.0,40.0,20000.0
1,,,,
72,,,,10500.0
46,10.0,1.0,40.0,36000.0
11,,,,
23,10.0,,55.0,40000.0
47,30.0,1.0,40.0,60000.0
66,,,8.0,90700.0
12,,,,
90,,,,85600.0
63,,,45.0,40000.0
20,,,,0.0
36,5.0,1.0,36.0,124000.0
55,,,,260000.0
55,50.0,,44.0,158300.0
16,,,,0.0
3,,,,
58,10.0,1.0,35.0,30000.0
20,20.0,1.0,10.0,15500.0
56,,,,0.0
12,,,,
15,,,,70.0
73,60.0,,40.0,150800.0
5,,,,
61,,,,0.0
51,20.0,1.0,35.0,8000.0
56,90.0,,40.0,65000.0
23,40.0,1.0,20.0,12000.0
66,,,40.0,64000.0
30,5.0,1.0,50.0,65000.0
27,25.0,1.0,40.0,40000.0
88,,,,129100.0
61,15.0,1.0,40.0,70000.0
